BriefDescription,ProjectYear,InternalProjectID,ImprovementType,AreaTypeFuncClass,main_ProjectInformation.State,TollType,TrafficForecast,ForecastYear,ForecastYearType,YearForecastProduced,ForecastingAgency,ForecastMethodology,SegmentDescription,ProjectID,SegmentID,CountID,Year_ofObservation,Count,Station_Identifier,main_TrafficCounts.State,CounterID,FunctionalClass,AdjustedForecast,Error,AbsError,PercentError,AbsPE
,2008,2840,12,3,WI,No Tolls on 1+ lane,3100,2009,1,2008,1-State DOT,4,,58-6427-2840-,,58-22667-150409,2009,2500,150409,Wisconsin,58-22667-150409,4,3100,600,600,19.35,19.35
,2008,2840,12,3,WI,No Tolls on 1+ lane,5200,2009,1,2008,1-State DOT,4,,58-6428-2840-,,58-22669-150403,2009,5900,150403,Wisconsin,58-22669-150403,3,5200,-700,700,-13.46,13.46
,2008,2840,12,3,WI,No Tolls on 1+ lane,4900,2009,1,2008,1-State DOT,4,,58-6429-2840-,,58-22671-150637,2009,4400,150637,Wisconsin,58-22671-150637,5,4900,500,500,10.2,10.2
,2008,2840,12,3,WI,No Tolls on 1+ lane,5500,2009,1,2008,1-State DOT,4,,58-6430-2840-,,58-22673-150431,2009,5900,150431,Wisconsin,58-22673-150431,4,5500,-400,400,-7.27,7.27
,2008,2840,12,3,WI,No Tolls on 1+ lane,4400,2009,1,2008,1-State DOT,4,,58-6431-2840-,,58-22675-150432,2009,4700,150432,Wisconsin,58-22675-150432,5,4400,-300,300,-6.82,6.82
,2008,2840,12,3,WI,No Tolls on 1+ lane,2000,2009,1,2008,1-State DOT,4,,58-6432-2840-,,58-22677-154004,2009,2200,154004,Wisconsin,58-22677-154004,4,2000,-200,200,-10,10
,2008,2840,12,3,WI,No Tolls on 1+ lane,2700,2009,1,2008,1-State DOT,4,,58-6433-2840-,,58-22679-150404,2009,2500,150404,Wisconsin,58-22679-150404,4,2700,200,200,7.41,7.41
,2008,2649,12,3,WI,No Tolls on 1+ lane,13000,2009,1,2008,1-State DOT,4,,58-6434-2649-,,58-22681-150456,2009,14000,150456,Wisconsin,58-22681-150456,3,13000,-1000,1000,-7.69,7.69
,2007,2391,12,3,WI,No Tolls on 1+ lane,1100,2007,1,2007,1-State DOT,1,,58-6435-2391-,,58-22683-160215,2007,600,160215,Wisconsin,58-22683-160215,5,1100,500,500,45.45,45.45
,2010,3394,12,3,WI,No Tolls on 1+ lane,8600,2010,1,2010,1-State DOT,4,,58-6436-3394-,,58-22685-160640,2010,5200,160640,Wisconsin,58-22685-160640,8,8600,3400,3400,39.53,39.53
,2010,3394,12,3,WI,No Tolls on 1+ lane,22500,2010,1,2010,1-State DOT,4,,58-6437-3394-,,58-22687-160468,2010,17600,160468,Wisconsin,58-22687-160468,1,22500,4900,4900,21.78,21.78
,2010,3394,12,3,WI,No Tolls on 1+ lane,8000,2010,1,2010,1-State DOT,4,,58-6438-3394-,,58-22689-160474,2010,5200,160474,Wisconsin,58-22689-160474,8,8000,2800,2800,35,35
,2010,3394,12,3,WI,No Tolls on 1+ lane,5900,2010,1,2010,1-State DOT,4,,58-6439-3394-,,58-22691-160471,2010,4300,160471,Wisconsin,58-22691-160471,8,5900,1600,1600,27.12,27.12
,2010,3394,12,3,WI,No Tolls on 1+ lane,1700,2010,1,2010,1-State DOT,4,,58-6440-3394-,,58-22693-160470,2010,1000,160470,Wisconsin,58-22693-160470,8,1700,700,700,41.18,41.18
,2010,3394,12,3,WI,No Tolls on 1+ lane,1600,2010,1,2010,1-State DOT,4,,58-6441-3394-,,58-22695-160475,2010,1000,160475,Wisconsin,58-22695-160475,8,1600,600,600,37.5,37.5
,2010,3394,12,3,WI,No Tolls on 1+ lane,11600,2010,1,2010,1-State DOT,4,,58-6442-3394-,,58-22697-160639,2010,9900,160639,Wisconsin,58-22697-160639,8,11600,1700,1700,14.66,14.66
,2010,3394,12,3,WI,No Tolls on 1+ lane,5600,2010,1,2010,1-State DOT,4,,58-6443-3394-,,58-22699-160498,2010,4900,160498,Wisconsin,58-22699-160498,3,5600,700,700,12.5,12.5
,2010,3394,12,3,WI,No Tolls on 1+ lane,2000,2010,1,2010,1-State DOT,4,,58-6444-3394-,,58-22701-160473,2010,1700,160473,Wisconsin,58-22701-160473,8,2000,300,300,15,15
,2010,3394,12,3,WI,No Tolls on 1+ lane,17600,2010,1,2010,1-State DOT,4,,58-6445-3394-,,58-22703-160400,2010,16900,160400,Wisconsin,58-22703-160400,3,17600,700,700,3.98,3.98
,2007,2368,12,3,WI,No Tolls on 1+ lane,16400,2010,1,2007,1-State DOT,4,,58-6446-2368-,,58-22705-160386,2010,13600,160386,Wisconsin,58-22705-160386,3,16400,2800,2800,17.07,17.07
,2007,2369,12,3,WI,No Tolls on 1+ lane,23000,2010,1,2007,1-State DOT,4,,58-6447-2369-,,58-22707-160004,2010,20400,160004,Wisconsin,58-22707-160004,3,23000,2600,2600,11.3,11.3
,2007,2368,12,3,WI,No Tolls on 1+ lane,14600,2010,1,2007,1-State DOT,4,,58-6448-2368-,,58-22709-160394,2010,13200,160394,Wisconsin,58-22709-160394,3,14600,1400,1400,9.59,9.59
,2007,2369,12,3,WI,No Tolls on 1+ lane,6300,2010,1,2007,1-State DOT,4,,58-6449-2369-,,58-22711-160345,2010,6000,160345,Wisconsin,58-22711-160345,4,6300,300,300,4.76,4.76
,2005,1939,12,1,WI,No Tolls on 1+ lane,39000,2010,1,2005,1-State DOT,1,,58-6450-1939-,,58-22713-170618,2010,31700,170618,Wisconsin,58-22713-170618,1,39000,7300,7300,18.72,18.72
,2005,1939,12,1,WI,No Tolls on 1+ lane,36400,2010,1,2005,1-State DOT,1,,58-6451-1939-,,58-22715-170620,2010,32200,170620,Wisconsin,58-22715-170620,1,36400,4200,4200,11.54,11.54
,2005,1939,12,1,WI,No Tolls on 1+ lane,35000,2010,1,2005,1-State DOT,1,,58-6452-1939-,,58-22717-170617,2010,31400,170617,Wisconsin,58-22717-170617,1,35000,3600,3600,10.29,10.29
,2005,1939,12,1,WI,No Tolls on 1+ lane,38400,2010,1,2005,1-State DOT,1,,58-6453-1939-,,58-22719-170619,2010,35100,170619,Wisconsin,58-22719-170619,1,38400,3300,3300,8.59,8.59
,2008,2833,12,1,WI,No Tolls on 1+ lane,37500,2010,1,2008,1-State DOT,1,,58-6454-2833-,,58-22721-170618,2010,31700,170618,Wisconsin,58-22721-170618,1,37500,5800,5800,15.47,15.47
,2008,2833,12,1,WI,No Tolls on 1+ lane,35100,2010,1,2008,1-State DOT,1,,58-6455-2833-,,58-22723-170620,2010,32200,170620,Wisconsin,58-22723-170620,1,35100,2900,2900,8.26,8.26
,2008,2833,12,1,WI,No Tolls on 1+ lane,37600,2010,1,2008,1-State DOT,1,,58-6456-2833-,,58-22725-170619,2010,35100,170619,Wisconsin,58-22725-170619,1,37600,2500,2500,6.65,6.65
,2008,2833,12,1,WI,No Tolls on 1+ lane,31800,2010,1,2008,1-State DOT,1,,58-6457-2833-,,58-22727-170617,2010,31400,170617,Wisconsin,58-22727-170617,1,31800,400,400,1.26,1.26
,2007,2381,12,3,WI,No Tolls on 1+ lane,2450,2008,1,2007,1-State DOT,4,,58-6458-2381-,,58-22729-180182,2008,1700,180182,Wisconsin,58-22729-180182,4,2450,750,750,30.61,30.61
,2007,2381,12,3,WI,No Tolls on 1+ lane,1550,2008,1,2007,1-State DOT,4,,58-6459-2381-,,58-22731-180270,2008,1250,180270,Wisconsin,58-22731-180270,4,1550,300,300,19.35,19.35
,2008,2729,12,3,WI,No Tolls on 1+ lane,750,2009,1,2008,1-State DOT,1,,58-6460-2729-,,58-22733-190175,2009,550,190175,Wisconsin,58-22733-190175,4,750,200,200,26.67,26.67
,2008,2729,12,3,WI,No Tolls on 1+ lane,800,2009,1,2008,1-State DOT,1,,58-6461-2729-,,58-22735-210102,2009,690,210102,Wisconsin,58-22735-210102,4,800,110,110,13.75,13.75
,2008,2834,12,3,WI,No Tolls on 1+ lane,15000,2011,1,2008,1-State DOT,4,,58-6462-2834-,,58-22737-200902,2011,9700,200902,Wisconsin,58-22737-200902,4,15000,5300,5300,35.33,35.33
,2006,2156,12,1,WI,No Tolls on 1+ lane,3000,2006,1,2006,1-State DOT,1,,58-6463-2156-,,58-22739-210001,2006,2900,210001,Wisconsin,58-22739-210001,3,3000,100,100,3.33,3.33
,2008,3490,12,3,WI,No Tolls on 1+ lane,170,2009,1,2008,1-State DOT,1,,58-6464-3490-,,58-22741-210186,2009,130,210186,Wisconsin,58-22741-210186,5,170,40,40,23.53,23.53
,2009,3202,12,3,WI,No Tolls on 1+ lane,790,2010,1,2009,1-State DOT,1,,58-6465-3202-,,58-22743-220712,2010,700,220712,Wisconsin,58-22743-220712,5,790,90,90,11.39,11.39
,2010,3456,12,3,WI,No Tolls on 1+ lane,9300,2010,1,2010,1-State DOT,1,,58-6466-3456-,,58-22745-230529,2010,7300,230529,Wisconsin,58-22745-230529,3,9300,2000,2000,21.51,21.51
,2010,3456,12,3,WI,No Tolls on 1+ lane,8600,2010,1,2010,1-State DOT,1,,58-6467-3456-,,58-22747-230407,2010,6700,230407,Wisconsin,58-22747-230407,3,8600,1900,1900,22.09,22.09
,2010,3456,12,3,WI,No Tolls on 1+ lane,8450,2010,1,2010,1-State DOT,1,,58-6468-3456-,,58-22749-230532,2010,6700,230532,Wisconsin,58-22749-230532,3,8450,1750,1750,20.71,20.71
,2010,3456,12,1,WI,No Tolls on 1+ lane,7300,2010,1,2010,1-State DOT,1,,58-6469-3456-,,58-22751-230609,2010,5700,230609,Wisconsin,58-22751-230609,3,7300,1600,1600,21.92,21.92
,2010,3456,12,3,WI,No Tolls on 1+ lane,5600,2010,1,2010,1-State DOT,1,,58-6470-3456-,,58-22753-230402,2010,4300,230402,Wisconsin,58-22753-230402,3,5600,1300,1300,23.21,23.21
,2010,3456,12,1,WI,No Tolls on 1+ lane,7200,2010,1,2010,1-State DOT,1,,58-6471-3456-,,58-22755-230108,2010,6100,230108,Wisconsin,58-22755-230108,3,7200,1100,1100,15.28,15.28
,2010,3456,12,1,WI,No Tolls on 1+ lane,7550,2010,1,2010,1-State DOT,1,,58-6472-3456-,,58-22757-230159,2010,6500,230159,Wisconsin,58-22757-230159,3,7550,1050,1050,13.91,13.91
,2010,3456,12,1,WI,No Tolls on 1+ lane,7200,2010,1,2010,1-State DOT,1,,58-6473-3456-,,58-22759-230644,2010,6300,230644,Wisconsin,58-22759-230644,3,7200,900,900,12.5,12.5
,2010,3456,12,1,WI,No Tolls on 1+ lane,2800,2010,1,2010,1-State DOT,1,,58-6474-3456-,,58-22761-230212,2010,2300,230212,Wisconsin,58-22761-230212,3,2800,500,500,17.86,17.86
,2010,3456,12,3,WI,No Tolls on 1+ lane,9500,2010,1,2010,1-State DOT,1,,58-6475-3456-,,58-22763-230538,2010,8700,230538,Wisconsin,58-22763-230538,3,9500,800,800,8.42,8.42
,2010,3456,12,3,WI,No Tolls on 1+ lane,2800,2010,1,2010,1-State DOT,1,,58-6476-3456-,,58-22765-230222,2010,2400,230222,Wisconsin,58-22765-230222,4,2800,400,400,14.29,14.29
,2010,3456,12,3,WI,No Tolls on 1+ lane,7200,2010,1,2010,1-State DOT,1,,58-6477-3456-,,58-22767-230537,2010,7100,230537,Wisconsin,58-22767-230537,3,7200,100,100,1.39,1.39
,2010,3456,12,3,WI,No Tolls on 1+ lane,3000,2010,1,2010,1-State DOT,1,,58-6478-3456-,,58-22769-230581,2010,3000,230581,Wisconsin,58-22769-230581,4,3000,0,0,0,0
,2010,3456,12,3,WI,No Tolls on 1+ lane,6900,2010,1,2010,1-State DOT,1,,58-6479-3456-,,58-22771-230404,2010,6900,230404,Wisconsin,58-22771-230404,3,6900,0,0,0,0
,2009,3231,12,3,WI,No Tolls on 1+ lane,2300,2011,1,2009,1-State DOT,1,,58-6480-3231-,,58-22773-240178,2011,2700,240178,Wisconsin,58-22773-240178,4,2300,-400,400,-17.39,17.39
,2009,3231,12,3,WI,No Tolls on 1+ lane,2950,2011,1,2009,1-State DOT,1,,58-6481-3231-,,58-22775-240193,2011,3400,240193,Wisconsin,58-22775-240193,4,2950,-450,450,-15.25,15.25
,2009,3231,12,3,WI,No Tolls on 1+ lane,1350,2011,1,2009,1-State DOT,1,,58-6482-3231-,,58-22777-240103,2011,1600,240103,Wisconsin,58-22777-240103,4,1350,-250,250,-18.52,18.52
,2009,3231,12,3,WI,No Tolls on 1+ lane,2300,2011,1,2009,1-State DOT,1,,58-6483-3231-,,58-22779-240101,2011,2600,240101,Wisconsin,58-22779-240101,4,2300,-300,300,-13.04,13.04
,2009,3231,12,3,WI,No Tolls on 1+ lane,2100,2011,1,2009,1-State DOT,1,,58-6484-3231-,,58-22781-240102,2011,2000,240102,Wisconsin,58-22781-240102,5,2100,100,100,4.76,4.76
,2005,1905,12,1,WI,No Tolls on 1+ lane,10100,2006,1,2005,1-State DOT,1,,58-6485-1905-,,58-22783-250497,2006,8700,250497,Wisconsin,58-22783-250497,3,10100,1400,1400,13.86,13.86
,2008,2717,12,3,WI,No Tolls on 1+ lane,780,2009,1,2008,1-State DOT,1,,58-6486-2717-,,58-22785-250167,2009,870,250167,Wisconsin,58-22785-250167,5,780,-90,90,-11.54,11.54
,2005,1905,12,3,WI,No Tolls on 1+ lane,2600,2006,1,2005,1-State DOT,1,,58-6487-1905-,,58-22787-250216,2006,2700,250216,Wisconsin,58-22787-250216,5,2600,-100,100,-3.85,3.85
,2008,3493,12,1,WI,No Tolls on 1+ lane,2500,2010,1,2008,1-State DOT,1,,58-6488-3493-,,58-22789-260208,2010,2600,260208,Wisconsin,58-22789-260208,3,2500,-100,100,-4,4
,2007,2523,12,3,WI,No Tolls on 1+ lane,4300,2010,1,2007,1-State DOT,1,,58-6489-2523-,,58-22791-270170,2010,3800,270170,Wisconsin,58-22791-270170,4,4300,500,500,11.63,11.63
,2003,2261,12,3,WI,No Tolls on 1+ lane,5500,2009,1,2003,1-State DOT,1,,58-6490-2261-,,58-22793-280151,2009,4000,280151,Wisconsin,58-22793-280151,4,5500,1500,1500,27.27,27.27
,2003,2261,12,3,WI,No Tolls on 1+ lane,5000,2009,1,2003,1-State DOT,1,,58-6491-2261-,,58-22795-280154,2009,5700,280154,Wisconsin,58-22795-280154,4,5000,-700,700,-14,14
,2010,3507,12,3,WI,No Tolls on 1+ lane,1500,2011,1,2010,1-State DOT,1,,58-6492-3507-,,58-22797-320325,2011,1400,320325,Wisconsin,58-22797-320325,5,1500,100,100,6.67,6.67
,2010,3278,12,1,WI,No Tolls on 1+ lane,37700,2011,1,2010,1-State DOT,4,,58-6493-3278-,,58-22799-321051,2011,40700,321051,Wisconsin,58-22799-321051,1,37700,-3000,3000,-7.96,7.96
,2010,3278,12,1,WI,No Tolls on 1+ lane,31100,2011,1,2010,1-State DOT,4,,58-6494-3278-,,58-22801-321306,2011,33400,321306,Wisconsin,58-22801-321306,1,31100,-2300,2300,-7.4,7.4
,2010,3278,12,1,WI,No Tolls on 1+ lane,30600,2011,1,2010,1-State DOT,4,,58-6495-3278-,,58-22803-320281,2011,31700,320281,Wisconsin,58-22803-320281,1,30600,-1100,1100,-3.59,3.59
,2010,3278,12,1,WI,No Tolls on 1+ lane,24200,2011,1,2010,1-State DOT,4,,58-6496-3278-,,58-22805-320282,2011,24800,320282,Wisconsin,58-22805-320282,1,24200,-600,600,-2.48,2.48
,2010,3366,12,3,WI,No Tolls on 1+ lane,5300,2011,1,2010,1-State DOT,4,,58-6497-3366-,,58-22807-321229,2011,3700,321229,Wisconsin,58-22807-321229,5,5300,1600,1600,30.19,30.19
,2009,3082,12,3,WI,No Tolls on 1+ lane,14200,2011,1,2009,1-State DOT,4,,58-6498-3082-,,58-22809-321074,2011,12500,321074,Wisconsin,58-22809-321074,4,14200,1700,1700,11.97,11.97
,2009,3082,12,3,WI,No Tolls on 1+ lane,2200,2011,1,2009,1-State DOT,4,,58-6499-3082-,,58-22811-322039,2011,2000,322039,Wisconsin,58-22811-322039,5,2200,200,200,9.09,9.09
,2007,2465,12,3,WI,No Tolls on 1+ lane,14250,2011,1,2007,1-State DOT,4,,58-6500-2465-,,58-22813-360117,2011,11800,360117,Wisconsin,58-22813-360117,3,14250,2450,2450,17.19,17.19
,2007,2464,12,1,WI,No Tolls on 1+ lane,7100,2011,1,2007,1-State DOT,4,,58-6501-2464-,,58-22815-366051,2011,5700,366051,Wisconsin,58-22815-366051,3,7100,1400,1400,19.72,19.72
,2007,2465,12,3,WI,No Tolls on 1+ lane,4700,2011,1,2007,1-State DOT,4,,58-6502-2465-,,58-22817-360838,2011,3800,360838,Wisconsin,58-22817-360838,3,4700,900,900,19.15,19.15
,2007,1986,12,3,WI,No Tolls on 1+ lane,3900,2011,1,2007,1-State DOT,4,,58-6503-1986-,,58-22819-360168,2011,4500,360168,Wisconsin,58-22819-360168,4,3900,-600,600,-15.38,15.38
,2007,1986,12,3,WI,No Tolls on 1+ lane,4850,2011,1,2007,1-State DOT,4,,58-6504-1986-,,58-22821-360172,2011,5100,360172,Wisconsin,58-22821-360172,4,4850,-250,250,-5.15,5.15
,2007,2465,12,3,WI,No Tolls on 1+ lane,7350,2011,1,2007,1-State DOT,4,,58-6505-2465-,,58-22823-360174,2011,7400,360174,Wisconsin,58-22823-360174,4,7350,-50,50,-0.68,0.68
,2010,3364,12,3,WI,No Tolls on 1+ lane,4800,2011,1,2010,1-State DOT,4,,58-6506-3364-,,58-22825-360633,2011,2500,360633,Wisconsin,58-22825-360633,5,4800,2300,2300,47.92,47.92
,2005,1864,12,3,WI,No Tolls on 1+ lane,2900,2008,1,2005,1-State DOT,4,,58-6507-1864-,,58-22827-360504,2008,1300,360504,Wisconsin,58-22827-360504,4,2900,1600,1600,55.17,55.17
,2010,3512,12,3,WI,No Tolls on 1+ lane,2200,2011,1,2010,1-State DOT,4,,58-6508-3512-,,58-22829-361026,2011,1700,361026,Wisconsin,58-22829-361026,4,2200,500,500,22.73,22.73
,2010,3512,12,3,WI,No Tolls on 1+ lane,4100,2011,1,2010,1-State DOT,4,,58-6509-3512-,,58-22831-360838,2011,3800,360838,Wisconsin,58-22831-360838,3,4100,300,300,7.32,7.32
,2010,3512,12,3,WI,No Tolls on 1+ lane,2050,2011,1,2010,1-State DOT,4,,58-6510-3512-,,58-22833-361025,2011,2200,361025,Wisconsin,58-22833-361025,4,2050,-150,150,-7.32,7.32
,2010,3512,12,3,WI,No Tolls on 1+ lane,2370,2011,1,2010,1-State DOT,4,,58-6511-3512-,,58-22835-360110,2011,2500,360110,Wisconsin,58-22835-360110,4,2370,-130,130,-5.49,5.49
,2010,3512,12,3,WI,No Tolls on 1+ lane,2100,2011,1,2010,1-State DOT,4,,58-6512-3512-,,58-22837-360220,2011,2200,360220,Wisconsin,58-22837-360220,4,2100,-100,100,-4.76,4.76
,2010,3434,12,3,WI,No Tolls on 1+ lane,18000,2010,1,2010,1-State DOT,4,,58-6513-3434-,,58-22839-370557,2010,14000,370557,Wisconsin,58-22839-370557,3,18000,4000,4000,22.22,22.22
,2010,3434,12,3,WI,No Tolls on 1+ lane,15500,2010,1,2010,1-State DOT,4,,58-6514-3434-,,58-22841-370560,2010,12600,370560,Wisconsin,58-22841-370560,3,15500,2900,2900,18.71,18.71
,2006,2154,12,3,WI,No Tolls on 1+ lane,2800,2010,1,2006,1-State DOT,4,,58-6515-2154-,,58-22843-370120,2010,2000,370120,Wisconsin,58-22843-370120,4,2800,800,800,28.57,28.57
,2009,2963,12,1,WI,No Tolls on 1+ lane,18300,2010,1,2009,1-State DOT,4,,58-6516-2963-,,58-22845-370228,2010,16400,370228,Wisconsin,58-22845-370228,3,18300,1900,1900,10.38,10.38
,2006,2154,12,3,WI,No Tolls on 1+ lane,760,2010,1,2006,1-State DOT,4,,58-6517-2154-,,58-22847-370368,2010,430,370368,Wisconsin,58-22847-370368,5,760,330,330,43.42,43.42
,2010,3384,12,3,WI,No Tolls on 1+ lane,6600,2010,1,2010,1-State DOT,4,,58-6518-3384-,,58-22849-371079,2010,5600,371079,Wisconsin,58-22849-371079,4,6600,1000,1000,15.15,15.15
,2006,2154,12,3,WI,No Tolls on 1+ lane,2700,2010,1,2006,1-State DOT,4,,58-6519-2154-,,58-22851-370462,2010,2400,370462,Wisconsin,58-22851-370462,4,2700,300,300,11.11,11.11
,2009,2963,12,3,WI,No Tolls on 1+ lane,8000,2010,1,2009,1-State DOT,4,,58-6520-2963-,,58-22853-370460,2010,8500,370460,Wisconsin,58-22853-370460,5,8000,-500,500,-6.25,6.25
,2006,2298,12,3,WI,No Tolls on 1+ lane,850,2007,1,2006,1-State DOT,4,,58-6521-2298-,,58-22855-370176,2007,990,370176,Wisconsin,58-22855-370176,5,850,-140,140,-16.47,16.47
,2009,2963,12,1,WI,No Tolls on 1+ lane,18800,2010,1,2009,1-State DOT,4,,58-6522-2963-,,58-22857-370226,2010,18300,370226,Wisconsin,58-22857-370226,3,18800,500,500,2.66,2.66
,2006,2154,12,3,WI,No Tolls on 1+ lane,820,2010,1,2006,1-State DOT,4,,58-6523-2154-,,58-22859-370370,2010,750,370370,Wisconsin,58-22859-370370,5,820,70,70,8.54,8.54
,2009,2963,12,3,WI,No Tolls on 1+ lane,2800,2010,1,2009,1-State DOT,4,,58-6524-2963-,,58-22861-370227,2010,2800,370227,Wisconsin,58-22861-370227,5,2800,0,0,0,0
,2010,3434,12,3,WI,No Tolls on 1+ lane,1250,2010,1,2010,1-State DOT,4,,58-6525-3434-,,58-22863-370559,2010,1250,370559,Wisconsin,58-22863-370559,4,1250,0,0,0,0
,2008,2891,12,3,WI,No Tolls on 1+ lane,2150,2010,1,2008,1-State DOT,4,,58-6526-2891-,,58-22865-370678,2010,1800,370678,Wisconsin,58-22865-370678,4,2150,350,350,16.28,16.28
,2008,2891,12,3,WI,No Tolls on 1+ lane,3100,2010,1,2008,1-State DOT,4,,58-6527-2891-,,58-22867-370646,2010,3400,370646,Wisconsin,58-22867-370646,4,3100,-300,300,-9.68,9.68
,2007,1760,12,3,WI,No Tolls on 1+ lane,4900,2011,1,2007,1-State DOT,1,,58-6528-1760-,,58-22869-410202,2011,3200,410202,Wisconsin,58-22869-410202,3,4900,1700,1700,34.69,34.69
,2007,1760,12,3,WI,No Tolls on 1+ lane,11500,2011,1,2007,1-State DOT,1,,58-6529-1760-,,58-22871-410452,2011,9200,410452,Wisconsin,58-22871-410452,3,11500,2300,2300,20,20
,2007,1760,12,3,WI,No Tolls on 1+ lane,13950,2011,1,2007,1-State DOT,1,,58-6530-1760-,,58-22873-410779,2011,11500,410779,Wisconsin,58-22873-410779,3,13950,2450,2450,17.56,17.56
,2007,1760,12,1,WI,No Tolls on 1+ lane,4100,2011,1,2007,1-State DOT,1,,58-6531-1760-,,58-22875-410203,2011,2900,410203,Wisconsin,58-22875-410203,3,4100,1200,1200,29.27,29.27
,2007,1760,12,3,WI,No Tolls on 1+ lane,7100,2011,1,2007,1-State DOT,1,,58-6532-1760-,,58-22877-410450,2011,5500,410450,Wisconsin,58-22877-410450,3,7100,1600,1600,22.54,22.54
,2005,2017,12,1,WI,No Tolls on 1+ lane,40200,2008,1,2005,1-State DOT,1,,58-6533-2017-,,58-22879-410772,2008,33100,410772,Wisconsin,58-22879-410772,1,40200,7100,7100,17.66,17.66
,2005,2017,12,1,WI,No Tolls on 1+ lane,37600,2008,1,2005,1-State DOT,1,,58-6534-2017-,,58-22881-410682,2008,32400,410682,Wisconsin,58-22881-410682,1,37600,5200,5200,13.83,13.83
,2005,2017,12,1,WI,No Tolls on 1+ lane,31400,2008,1,2005,1-State DOT,1,,58-6535-2017-,,58-22883-410242,2008,26900,410242,Wisconsin,58-22883-410242,1,31400,4500,4500,14.33,14.33
,2009,3073,12,3,WI,No Tolls on 1+ lane,2800,2011,1,2009,1-State DOT,1,,58-6536-3073-,,58-22885-410101,2011,1200,410101,Wisconsin,58-22885-410101,4,2800,1600,1600,57.14,57.14
,2006,2329,12,1,WI,No Tolls on 1+ lane,29200,2009,1,2006,1-State DOT,1,,58-6537-2329-,,58-22887-420108,2009,27100,420108,Wisconsin,58-22887-420108,3,29200,2100,2100,7.19,7.19
,2006,2329,12,1,WI,No Tolls on 1+ lane,25400,2009,1,2006,1-State DOT,1,,58-6538-2329-,,58-22889-420107,2009,25700,420107,Wisconsin,58-22889-420107,3,25400,-300,300,-1.18,1.18
,2006,2329,12,1,WI,No Tolls on 1+ lane,26600,2009,1,2006,1-State DOT,1,,58-6539-2329-,,58-22891-420273,2009,26300,420273,Wisconsin,58-22891-420273,3,26600,300,300,1.13,1.13
,2007,2417,12,1,WI,No Tolls on 1+ lane,26700,2009,1,2007,1-State DOT,1,,58-6540-2417-,,58-22893-430152,2009,17800,430152,Wisconsin,58-22893-430152,3,26700,8900,8900,33.33,33.33
,2007,2417,12,1,WI,No Tolls on 1+ lane,15400,2009,1,2007,1-State DOT,1,,58-6541-2417-,,58-22895-430153,2009,13300,430153,Wisconsin,58-22895-430153,3,15400,2100,2100,13.64,13.64
,2007,2417,12,1,WI,No Tolls on 1+ lane,9800,2009,1,2007,1-State DOT,1,,58-6542-2417-,,58-22897-430108,2009,8700,430108,Wisconsin,58-22897-430108,3,9800,1100,1100,11.22,11.22
,2007,2417,12,1,WI,No Tolls on 1+ lane,10900,2009,1,2007,1-State DOT,1,,58-6543-2417-,,58-22899-430154,2009,11500,430154,Wisconsin,58-22899-430154,3,10900,-600,600,-5.5,5.5
,2008,2764,12,3,WI,No Tolls on 1+ lane,2700,2009,1,2008,1-State DOT,1,,58-6544-2764-,,58-22901-430192,2009,1600,430192,Wisconsin,58-22901-430192,5,2700,1100,1100,40.74,40.74
,2005,2035,12,3,WI,No Tolls on 1+ lane,15000,2006,1,2005,1-State DOT,1,,58-6545-2035-,,58-22903-430196,2006,12500,430196,Wisconsin,58-22903-430196,4,15000,2500,2500,16.67,16.67
,2008,2764,12,3,WI,No Tolls on 1+ lane,950,2009,1,2008,1-State DOT,1,,58-6546-2764-,,58-22905-430194,2009,600,430194,Wisconsin,58-22905-430194,5,950,350,350,36.84,36.84
,2005,2004,12,3,WI,No Tolls on 1+ lane,7400,2006,1,2005,1-State DOT,1,,58-6547-2004-,,58-22907-430159,2006,6500,430159,Wisconsin,58-22907-430159,3,7400,900,900,12.16,12.16
,2008,2764,12,3,WI,No Tolls on 1+ lane,570,2009,1,2008,1-State DOT,1,,58-6548-2764-,,58-22909-430111,2009,370,430111,Wisconsin,58-22909-430111,5,570,200,200,35.09,35.09
,2005,2005,12,1,WI,No Tolls on 1+ lane,6900,2006,1,2005,1-State DOT,1,,58-6549-2005-,,58-22911-430201,2006,6300,430201,Wisconsin,58-22911-430201,3,6900,600,600,8.7,8.7
,2005,2005,12,1,WI,No Tolls on 1+ lane,8300,2006,1,2005,1-State DOT,1,,58-6550-2005-,,58-22913-430202,2006,8000,430202,Wisconsin,58-22913-430202,3,8300,300,300,3.61,3.61
,2005,2005,12,1,WI,No Tolls on 1+ lane,5700,2006,1,2005,1-State DOT,1,,58-6551-2005-,,58-22915-430199,2006,5900,430199,Wisconsin,58-22915-430199,3,5700,-200,200,-3.51,3.51
,2008,2726,12,3,WI,No Tolls on 1+ lane,5800,2009,1,2008,1-State DOT,1,,58-6552-2726-,,58-22917-436054,2009,4900,436054,Wisconsin,58-22917-436054,4,5800,900,900,15.52,15.52
,2008,3489,12,1,WI,No Tolls on 1+ lane,5800,2009,1,2008,1-State DOT,1,,58-6553-3489-,,58-22919-430651,2009,5400,430651,Wisconsin,58-22919-430651,3,5800,400,400,6.9,6.9
,2008,3489,12,1,WI,No Tolls on 1+ lane,4000,2009,1,2008,1-State DOT,1,,58-6554-3489-,,58-22921-430206,2009,4300,430206,Wisconsin,58-22921-430206,3,4000,-300,300,-7.5,7.5
