StationID,2002,2003,2004,2005
127082,,,,9900
127083,,,,1300
127084,,,,1300
130001,16700,13500,14000,14000
130003,36000,30000,36000,30000
130004,10200,8400,8900,7700
130005,37000,35500,42000,38000
130006,8700,9800,10400,10400
130007,16800,17700,23500,19800
130009,37000,32500,40500,34000
130013,3300,2400,3200,3200
130014,5900,6400,7800,7300
130015,3100,2800,4000,3200
130016,44500,44000,47500,32500
130017,39500,37000,39000,39000
130019,3700,2800,3000,4000
130021,4800,4600,5600,5700
130022,27500,21000,21500,20000
130024,23000,24500,22500,26000
130027,12200,10900,10300,10300
130029,27500,20300,22500,21500
130030,6600,5200,6500,7100
130031,56000,52500,64000,57500
130033,17500,14800,17100,15100
130035,28000,26000,31000,29500
130036,19900,18500,18400,17800
130039,87000,92000,95500,103500
130040,84000,89000,88000,102500
130041,81000,86000,80000,96500
130042,67500,71500,83500,81500
130043,49000,52000,62000,61500
130045,2100,1350,1750,1650
130046,5400,4200,5500,4800
130047,35500,42000,49000,51000
130048,27500,32500,35500,38500
130049,27000,32500,27500,47000
130050,20500,26000,28000,29000
130051,27500,28000,28500,30000
130052,24000,27500,35000,33500
130054,25000,22500,23000,24000
130056,34500,34000,35500,36500
130057,36000,32000,37500,38000
130058,30000,37000,43000,45000
130059,30500,33000,34500,39000
130061,39500,43500,47500,47500
130062,3300,3400,3400,3400
130063,,,,50500
130072,19800,22500,23500,24500
130073,12400,14900,16300,15800
130080,6700,9500,8800,12300
130081,5900,6100,8000,9200
130146,5343,5586,6068,5903
130180,23000,25137,27288,28601
130333,38966,41498,43917,45825
131000,45000,48000,54500,52000
131002,,,21500,
135001,29000,30000,27500,22000
135003,31500,33000,30000,27500
135004,26000,23500,26000,23000
135006,14300,15500,16900,14600
135007,22000,21000,26500,22000
135009,24500,19500,22000,20500
135010,19000,19500,23000,19500
135012,17000,16500,18000,18500
135014,18800,15100,21200,17500
135017,25000,27000,30500,25000
135019,26000,27500,29000,24000
135020,60000,49000,51500,39500
135022,62000,63000,68500,59000
135023,60500,60500,62500,66500
135025,46000,43000,47000,40000
135026,40000,34000,37500,34000
135027,26500,18400,20100,17900
135031,44500,41000,38500,40000
135032,16700,13100,14000,11700
135033,31500,30000,28000,28000
135037,68500,70000,76000,54500
135038,52500,47500,50000,54000
135048,56000,53500,52500,54500
135049,45500,43500,46500,49500
135050,38000,31500,33000,33000
135052,17500,14500,13500,13600
135061,11500,9200,8800,9800
135062,21000,22000,22500,23500
135063,17500,19000,18500,19500
135065,18000,20000,19000,17500
135066,18000,18500,17000,18500
135069,26000,24000,29500,27000
135070,33000,30500,31500,31000
135071,24500,24000,28500,25500
135074,36000,32500,33000,35000
135075,18500,19500,19500,17000
135076,6100,7100,11500,11900
135077,7900,9400,12000,12200
135078,28000,26000,28500,22500
135079,55000,58500,61500,51000
135080,12000,10900,13000,11600
135081,,27000,29500,28500
135082,8700,9300,8900,10200
135083,11200,11400,11000,15800
135084,22500,24000,26500,
137001,,,,11500
137002,,,,12000
137011,,,,3300
137012,,,,10000
137013,,,,10000
137014,,,,3200
137015,,,,11500
137016,,,,11500
137021,,,,4900
137022,,,,7000
137023,,,,6800
137024,,,,4600
137025,,,,9000
137026,,,,8900
137031,,,,13000
137032,,,,13000
137033,,,,4500
137034,,,,4600
137041,,,,15500
137042,,,,15500
137043,,,,5500
137044,,,,5700
137051,,,,2500
137052,,,,2500
137053,,,,1500
137054,,,,1500
137101,,,,5900
137102,,,,5800
137103,,,,2000
137104,,,,2000
137201,,,,10000
140001,52500,56000,54000,54000
140002,63000,61000,62500,63000
140006,10300,11100,10800,12000
140013,39878,43268,45992,48515
140014,22000,23000,21500,26500
140016,11200,11200,2800,18000
140019,,22500,22000,23500
140022,18100,18700,19000,36500
140023,,6100,6200,6200
140025,15100,15500,16600,18500
140026,,11500,11100,14300
140029,21500,22500,25000,26000
140030,26000,27000,28500,30500
140033,,11800,10900,12800
140035,29000,30000,31500,29500
140036,13100,14000,13600,16000
140039,8700,8900,8400,8800
140040,,,26000,26500
140043,64000,68000,62500,60000
140045,61000,63000,54000,60000
140052,24000,25000,17800,26000
140053,18800,18200,19600,24000
140054,,5100,5400,5400
140055,4200,4000,4200,4100
140060,66500,68500,69000,69000
140061,38000,40000,41500,39500
140062,20500,21000,26000,25000
140070,11900,13400,11600,12300
140079,15473,15343,15456,15656
140086,51500,54500,59000,55500
140087,67000,70000,74000,75500
140089,20000,23000,21500,27000
140092,10200,10300,11700,14100
140093,39500,41500,44000,42000
140094,33500,35500,42000,40000
140106,17200,17600,17100,21000
140107,30500,31500,31500,34000
140108,19600,20000,19400,24500
140110,38500,41500,39000,40500
140111,,27000,20500,19200
140154,60500,62000,64500,
140156,,,,113500
140190,70702,74646,78118,80420
140199,63353,63922,63362,63041
145003,8400,8000,7900,9500
145006,5300,5200,5300,4900
145008,,17600,17700,18700
145010,14700,14600,14200,15300
145011,10300,10500,10100,10700
145013,15200,15500,14300,16500
145022,69500,71500,64500,62000
145029,13900,19600,11800,13000
145031,15200,15700,28000,24000
145100,20200,20900,20000,21000
145101,28000,29000,50500,54000
145102,22500,23500,,
145103,30000,31000,,
145104,14000,14600,15200,17800
145105,13100,12200,11800,12600
145106,10600,11100,12400,15400
145107,17600,18900,21500,27000
145108,22500,24000,33000,36000
145109,30500,32500,35500,38500
145110,18900,17600,23500,31500
145112,24500,24000,49000,58000
145113,19100,19500,,
145115,29500,30000,35000,41000
145116,17500,18200,19800,24000
145118,21500,23000,26000,40000
145119,20800,21000,23500,24500
145120,11000,10900,12500,14100
145121,10600,10800,8800,10800
145301,10700,10900,13600,17100
145302,42000,43000,53500,51500
145303,28500,29500,25000,48500
145304,66500,68500,75500,75500
145305,17800,17200,18100,17700
145306,16500,15900,16400,16900
145307,6700,6200,6100,6500
145308,7900,8300,9300,11300
145309,20000,20000,19600,24000
145310,800,800,800,900
145311,20500,19700,20500,26000
145500,,18500,24000,28500
145501,,18200,9200,11100
145502,,19800,18700,22500
145503,,,20500,24000
145504,,36500,37500,34500
145505,,30500,37500,48500
145506,,16000,21500,31000
145507,,10900,13300,14800
145508,,,16300,15200
150004,35000,33500,20500,20900
150005,18800,19300,18100,18300
150006,73000,79500,75500,55000
150007,47000,48000,48500,52000
150008,28000,31000,31500,33000
150009,18300,19800,19600,20500
150010,43000,43000,45000,48500
150011,35500,37000,37000,42500
150013,45000,52000,53500,66500
150014,17000,17200,22500,18300
150015,58500,59500,57000,65500
150016,82500,82500,80000,78000
150017,17600,18000,20500,19100
150018,,35500,37000,40500
150019,7000,7500,7800,7300
150023,,64000,49500,39000
150026,53500,48500,48500,30000
150030,29000,28000,30000,33000
150031,31500,31000,28000,30000
150033,49500,52000,56000,59500
150034,89500,90500,88500,87500
150035,43500,46000,50500,48000
150036,26500,25500,24500,26000
150039,61000,63000,61000,62000
150040,35000,34500,38500,41500
150041,73000,71000,73000,75000
150042,82500,83500,85500,90000
150044,72500,72500,71000,70000
150045,73500,79500,77500,78000
150046,45000,50000,54000,71500
150047,53500,57500,50000,66000
150048,37000,37500,36500,37000
150051,43000,44000,44500,44000
150053,39000,39000,42000,43000
150057,50000,50000,51000,55000
150058,19800,20500,25000,22000
150059,13200,13400,18100,22500
150061,47000,46500,42500,42000
150062,111000,129000,134500,130000
150063,55000,50500,49500,52500
150064,14700,15100,12500,14200
150065,,36500,34500,36000
150066,19671,19955,19840,19340
150067,49500,51500,51000,52000
150069,38000,41000,41500,40000
150072,1650,1650,1650,
150073,1100,,,
150074,56000,58000,64000,64000
150075,57000,60000,54000,54000
150077,44000,44000,45000,47000
150078,45000,52500,52500,50500
150079,70000,81500,,102000
150080,24500,24500,25000,26500
150081,14700,14100,16000,16400
150083,98500,114500,137000,142000
150084,138000,144000,136500,141500
150085,144500,168000,139500,158000
150086,30151,30703,31007,32248
150087,85500,90000,119000,125500
150088,49000,44500,44500,42500
150089,14400,14500,15100,14400
150091,20200,21000,22000,22500
150092,24000,22500,22500,21500
150094,12100,11700,18400,21500
150095,23200,21500,28500,31000
150096,35000,31000,37000,36500
150099,88000,97500,105500,112000
150100,90000,89000,97000,91000
150101,67000,80500,82000,85000
150102,94500,93000,99000,80000
150103,62500,74000,64500,81000
150104,77500,78500,78000,91000
150105,46000,48500,46000,49000
150106,127500,134000,135000,135500
150183,45019,46707,52119,49974
150295,42330,42489,44088,44629
150302,38052,37899,38327,37941
153002,17900,17700,18600,18700
153003,59000,63000,64000,66500
153005,21500,21500,19800,21000
153032,50500,55000,52000,51500
153038,35500,35000,33500,37000
153043,,52500,75500,60000
153046,30500,30500,31500,33000
153075,21500,19700,23500,20000
155003,17000,,,
155004,,50000,50000,55500
155010,24000,22500,23000,24500
155011,28500,28500,30500,37500
155019,30000,27000,13000,25500
155020,,,28000,10100
155028,64000,61000,62000,58500
155029,65000,69500,66000,65000
155031,,48500,50000,52500
155033,52000,51000,47000,49000
155034,48500,50500,48500,51000
155036,33500,36000,33000,35000
155039,35000,39500,44500,43000
155040,35000,37000,34000,36500
155044,16100,17500,18200,22500
155046,19500,17700,19100,20100
155048,21500,20500,15400,18400
155050,10000,9200,11000,10000
155051,14700,14300,15300,14200
155052,22000,20500,23500,21000
155054,26000,28500,25500,23000
155055,13700,14900,21500,6800
155058,21500,23500,26000,26000
155059,16700,18000,21000,23500
155060,46000,44000,46000,45500
155062,21500,19100,14600,15200
155064,,20500,14000,15800
155066,,23500,23000,20500
155068,25500,26000,25500,23500
155070,,20500,18900,21000
155078,29000,32000,31000,35500
155082,37000,38000,43000,40500
155084,44000,45000,43000,49000
155085,42000,42500,43000,44000
155087,24000,26500,28500,27000
155088,17600,17400,18600,17300
155089,25000,24500,30000,30000
155091,17400,17100,16400,16800
155095,13300,13900,15800,17400
155096,25000,23500,24000,24500
155097,32000,35500,28000,55500
155098,13500,13700,14100,
155104,,25000,24000,20500
155106,21500,24000,22000,20000
155107,19000,24000,24000,26500
155111,36500,30500,28000,28500
155112,35500,35000,34500,36500
155113,25500,25000,26000,27500
155114,,38000,40000,42500
155116,32000,33000,17500,31500
155117,29500,23500,24500,30500
155118,43000,38500,40000,40000
155120,26000,24000,24500,25000
155127,53000,44500,55000,60500
155129,36000,34000,36500,40500
155131,34500,36000,34500,37000
155132,33000,33000,28500,42000
155134,35500,35000,33500,32500
155135,42500,40500,45500,45500
155140,33000,40500,41000,41000
155141,29000,35000,35000,38000
155144,54500,45000,48000,51500
155147,22000,22500,25000,23500
155149,,26500,29000,27000
155154,18400,18200,18300,17800
155157,21500,23000,24000,25000
155159,17900,18100,17600,22000
155160,18200,19200,17700,19800
155164,18200,17100,16800,14500
155165,66000,72500,75000,68500
155175,26000,24000,23500,25500
155179,,29500,29000,30000
155180,17500,19100,19400,21700
155181,15300,14600,13600,11700
155182,25500,26500,25500,26500
155183,28000,32000,33000,34500
155185,12900,14400,22500,22500
155187,31500,34000,31500,31000
155188,13600,17000,16200,22500
155189,13000,14000,12000,12500
155190,10500,9400,10500,11000
155192,13000,13000,11500,12500
155193,9300,9200,8600,9500
155194,11000,11500,11000,11500
155196,6000,5500,5300,4400
155197,6300,6500,5600,6100
155198,8700,8500,5000,8100
155300,30500,32500,32500,33500
155301,30500,33000,35000,35000
155302,42500,40500,44000,47500
155304,55000,58500,60500,57500
155307,46500,52500,50000,49000
155309,44000,45500,34000,34000
155310,46000,44500,53500,51000
155311,33500,34500,36500,40000
155312,29500,32000,33000,37000
155313,31000,34000,38500,38000
155314,32500,35000,34500,38000
155316,47500,48500,44000,44000
155318,58500,57500,58000,50500
155320,73500,74500,78000,77000
155322,7600,7600,7100,7300
155323,44000,46000,47000,50500
155324,7300,7500,9100,8800
155325,31500,31000,31000,31500
155335,22000,22000,23000,25000
155400,22500,22000,21000,20500
155401,11400,10600,11700,11900
155402,32500,35000,36000,38000
155403,13800,13100,12500,12400
155404,53000,53500,51500,51500
155405,120000,117500,122500,135000
155406,44500,44500,43500,42500
155500,,23000,23500,19900
155501,,9500,7700,7400
155502,,29000,31000,34000
155503,,,,78500
155504,,24500,25000,25000
155505,,65500,63000,63000
155506,,49000,48500,45000
160001,5800,6000,6400,7700
160002,9400,9900,11300,10000
160003,35500,31500,31000,34500
160005,24000,22000,28500,30500
160008,20500,20500,21500,22500
160009,11000,11100,13500,11500
160010,16900,17600,20300,18300
160012,17800,17800,18600,16000
160014,17400,20700,20000,20000
160016,25500,22000,23000,24000
160017,19000,24500,25000,20500
160018,4300,4500,5100,4900
160019,6900,7100,5600,7400
160020,18400,18200,21000,19300
160021,7700,8500,8400,8400
160022,12400,12200,14100,13800
160023,21500,21500,24000,25000
160024,17900,21500,22000,22000
160026,22500,22000,26000,23000
160027,13100,11700,13900,11300
160028,32500,32500,35500,36500
160033,18700,16500,16900,16500
160034,14300,15000,12400,15300
160035,17800,21000,23500,24000
160037,14900,15900,16500,15400
160038,16900,18500,18300,18400
160039,11800,11500,12100,12300
160043,11400,10100,11700,13300
160046,6900,7200,7400,8200
160047,10200,12600,13400,13400
160048,5800,6000,7400,8200
160049,,,,2900
160052,11900,8500,9600,9500
160054,15000,14600,15600,14900
160056,18900,19300,21500,23500
160057,15800,18700,19100,21500
160059,,10700,11500,12200
160061,21500,24500,22500,23500
160063,7200,8200,8600,8800
160064,2500,2500,2800,2600
160069,22000,19600,20300,20000
160070,31000,34500,38000,39500
160071,,,,7100
160072,37000,40000,43500,42500
160073,9700,10900,11400,11800
160075,4300,4800,5500,5300
160076,17100,16400,15600,17400
160077,7400,8300,9000,9700
160079,4400,4200,4800,4500
160080,1800,1650,1550,1650
160082,26000,25500,25000,29000
160084,14000,14000,13300,13800
160085,34500,39500,44000,39500
160086,14100,13700,12600,12100
160087,17200,16800,17200,17100
160092,,,,6100
160096,14600,14100,14000,15200
160097,34500,36500,37000,37500
160098,32000,28500,31500,30000
160100,31000,29000,30000,30500
160102,21500,21000,24000,26000
160103,87000,94000,99000,109500
160105,28500,31500,31000,34500
160108,64000,60000,63000,72000
160109,18700,17300,17800,18800
160111,67000,77500,81500,77500
160112,55000,58000,61000,67000
160113,52000,55000,58000,60500
160114,56000,59000,62000,61500
160115,54000,57000,60000,67000
160116,64000,67500,71500,69000
160117,57500,58000,61000,64500
160118,9000,9800,10200,11700
160120,4000,4200,4800,4800
160122,6000,6800,6900,7200
160123,16800,16900,17400,18200
160125,9100,9700,8600,8900
160126,34500,37500,45000,41500
160127,21500,23500,26500,38000
160128,22941,22983,23487,24265
160131,4100,4500,6100,4400
160132,5800,6200,6500,5900
160133,,,10900,11000
160134,3800,3300,3500,2800
160135,47000,53500,50000,46000
160136,2400,2500,3100,2800
160137,30500,31000,32000,30000
160138,31500,29000,31000,33000
160139,18000,18000,18500,21000
160142,22000,22000,21500,22500
160143,20500,23500,23500,25500
160146,34500,34000,36000,35000
160150,29500,37000,39000,39500
160151,28000,31500,31500,35500
160152,12800,15200,16600,14500
160153,8500,8800,10300,10900
160154,8800,13700,16200,18800
160155,500,850,850,900
160156,15500,15600,14900,17400
160157,18300,18600,18000,22000
160158,10900,11100,11200,13300
160159,8700,8000,9000,9400
160160,14000,14600,13800,16100
160161,35000,37000,35500,38500
160230,5278,5565,6005,6475
160274,20057,20946,24405,25560
160275,10007,9990,10500,11000
160310,35486,37155,39938,39535
160319,8039,8300,8988,9035
161001,20500,20000,16700,22000
161002,8900,9400,9600,9400
161003,7700,6900,8100,7700
161004,,18300,19400,16700
161005,74500,72500,75500,87500
161006,62500,64500,66500,65000
161007,12000,10900,11700,12400
161008,30000,28500,33000,32500
161009,15700,16900,20000,22000
161012,13200,7550,6450,7000
161020,,,8000,9500
161021,,,15500,40000
161022,,,16700,22000
163005,17700,18300,13500,13000
163030,19800,20400,20100,17000
163031,28000,28000,30000,32000
163039,16300,14300,13700,16800
163041,34500,26000,27500,27500
163044,18100,17600,16000,20500
163052,34000,31500,35500,33000
163066,20500,23000,24000,28000
163071,28000,35000,37000,37000
163106,13500,16100,15000,15600
163121,11200,12000,13700,12800
163125,12000,13000,12000,14100
163131,29000,27500,24500,24500
163140,20500,21500,22500,21000
164998,3300,2600,3500,3500
164999,2800,2700,3500,3400
165001,30000,29000,33000,33000
165002,31500,33500,33000,36500
165003,9400,9600,9900,10700
165004,5900,6200,5800,7000
165006,6400,5600,7000,6900
165007,9500,9100,10100,9900
165008,11500,10400,10800,12600
165011,21500,22500,23500,21000
165012,22500,18000,18800,19800
165013,21500,22500,23500,19800
165015,34000,31500,31000,36500
165016,26500,21000,22000,16900
165017,16600,17400,18200,17000
165019,6700,6900,7700,
165020,8200,8800,8600,
165021,10700,8000,9000,
165024,7600,6500,7900,
165025,6800,6100,6800,
165026,14300,13800,16200,
165028,22500,21500,21500,
165029,36000,36500,40000,44000
165030,6600,7800,8900,8500
165031,6400,7600,8000,8600
165035,10000,10500,9600,10500
165038,7700,7200,8000,6900
165039,3500,3700,3900,3700
165043,12100,14100,13600,13300
165044,16600,15800,15700,17400
165046,6500,6400,7400,7100
165049,9000,10500,10800,11800
165051,42000,42500,42000,42000
165056,16900,17100,19000,21000
165057,15500,17000,18200,18200
165059,10400,10900,11300,12600
165060,12600,13900,14300,14800
165061,17400,17600,19600,20000
165062,18500,17100,19300,19200
165065,41500,42500,38000,37500
165068,29500,31500,32500,29000
165071,25000,24000,25000,27500
165073,30000,27000,24500,30500
165074,,,31500,31500
165075,33500,37000,36000,39000
165076,44000,42500,35500,39500
