,BriefDescription,ProjectYear,InternalProjectID,ImprovementType,AreaTypeFuncClass,main_ProjectInformation.State,TollType,TrafficForecast,ForecastYear,ForecastYearType,YearForecastProduced,ForecastingAgency,ForecastMethodology,SegmentDescription,ProjectID,SegmentID,CountID,Year_ofObservation,Count,Station_Identifier,main_TrafficCounts.State,CounterID,FunctionalClass,AdjustedForecast
107,,2006.0,2345,,1.0,WI,No Tolls on 1+ lane,11600,2009.0,1.0,2006.0,1-State DOT,4-Regional travel model,,58-6409-2345-,,58-22631-130545,2009.0,10500.0,130545.0,Wisconsin,58-22631-130545,3-Principal Arterial,11600.0
108,,2007.0,2567,,1.0,WI,No Tolls on 1+ lane,11600,2009.0,1.0,2007.0,1-State DOT,4-Regional travel model,,58-6410-2567-,,58-22633-130108,2009.0,10900.0,130108.0,Wisconsin,58-22633-130108,3-Principal Arterial,11600.0
109,,2006.0,2345,,3.0,WI,No Tolls on 1+ lane,2500,2009.0,1.0,2006.0,1-State DOT,4-Regional travel model,,58-6411-2345-,,58-22635-131268,2009.0,2800.0,131268.0,Wisconsin,58-22635-131268,5-Major Collector,2500.0
110,,2009.0,2927,,3.0,WI,No Tolls on 1+ lane,2200,2009.0,1.0,2009.0,1-State DOT,4-Regional travel model,,58-6412-2927-,,58-22637-131277,2009.0,2000.0,131277.0,Wisconsin,58-22637-131277,5-Major Collector,2200.0
111,,2006.0,2345,,1.0,WI,No Tolls on 1+ lane,10600,2009.0,1.0,2006.0,1-State DOT,4-Regional travel model,,58-6413-2345-,,58-22639-130544,2009.0,10300.0,130544.0,Wisconsin,58-22639-130544,3-Principal Arterial,10600.0
112,,2007.0,2567,,1.0,WI,No Tolls on 1+ lane,11500,2009.0,1.0,2007.0,1-State DOT,4-Regional travel model,,58-6414-2567-,,58-22641-130306,2009.0,11200.0,130306.0,Wisconsin,58-22641-130306,3-Principal Arterial,11500.0
113,,2006.0,2187,,3.0,WI,No Tolls on 1+ lane,1700,2009.0,1.0,2006.0,1-State DOT,4-Regional travel model,,58-6415-2187-,,58-22643-130524,2009.0,1800.0,130524.0,Wisconsin,58-22643-130524,5-Major Collector,1700.0
114,,2005.0,1965,,3.0,WI,No Tolls on 1+ lane,10300,2006.0,1.0,2005.0,1-State DOT,4-Regional travel model,,58-6416-1965-,,58-22645-130426,2006.0,10100.0,130426.0,Wisconsin,58-22645-130426,3-Principal Arterial,10300.0
115,,2009.0,2927,,1.0,WI,No Tolls on 1+ lane,5800,2009.0,1.0,2009.0,1-State DOT,4-Regional travel model,,58-6417-2927-,,58-22647-130482,2009.0,5700.0,130482.0,Wisconsin,58-22647-130482,3-Principal Arterial,5800.0
116,,2005.0,1965,,3.0,WI,No Tolls on 1+ lane,4300,2006.0,1.0,2005.0,1-State DOT,4-Regional travel model,,58-6418-1965-,,58-22649-131494,2006.0,4300.0,131494.0,Wisconsin,58-22649-131494,4-Minor Arterial,4300.0
117,,2007.0,665,,1.0,WI,No Tolls on 1+ lane,8500,2008.0,1.0,2007.0,1-State DOT,1-Traffic count trend,,58-6419-665-,,58-22651-141230,2008.0,6500.0,141230.0,Wisconsin,58-22651-141230,3-Principal Arterial,8500.0
118,,2007.0,2449,,3.0,WI,No Tolls on 1+ lane,4500,2008.0,1.0,2007.0,1-State DOT,1-Traffic count trend,,58-6420-2449-,,58-22653-140120,2008.0,3400.0,140120.0,Wisconsin,58-22653-140120,4-Minor Arterial,4500.0
119,,2007.0,665,,1.0,WI,No Tolls on 1+ lane,11300,2008.0,1.0,2007.0,1-State DOT,1-Traffic count trend,,58-6421-665-,,58-22655-141260,2008.0,10100.0,141260.0,Wisconsin,58-22655-141260,3-Principal Arterial,11300.0
120,,2007.0,2449,,3.0,WI,No Tolls on 1+ lane,6200,2008.0,1.0,2007.0,1-State DOT,1-Traffic count trend,,58-6422-2449-,,58-22657-140981,2008.0,5400.0,140981.0,Wisconsin,58-22657-140981,4-Minor Arterial,6200.0
121,,2007.0,665,,1.0,WI,No Tolls on 1+ lane,12800,2008.0,1.0,2007.0,1-State DOT,1-Traffic count trend,,58-6423-665-,,58-22659-140627,2008.0,13500.0,140627.0,Wisconsin,58-22659-140627,3-Principal Arterial,12800.0
122,,2008.0,2840,,3.0,WI,No Tolls on 1+ lane,10000,2009.0,1.0,2008.0,1-State DOT,4-Regional travel model,,58-6424-2840-,,58-22661-150408,2009.0,8600.0,150408.0,Wisconsin,58-22661-150408,3-Principal Arterial,10000.0
123,,2008.0,2840,,3.0,WI,No Tolls on 1+ lane,4000,2009.0,1.0,2008.0,1-State DOT,4-Regional travel model,,58-6425-2840-,,58-22663-150636,2009.0,4900.0,150636.0,Wisconsin,58-22663-150636,3-Principal Arterial,4000.0
124,,2008.0,2840,,3.0,WI,No Tolls on 1+ lane,10700,2009.0,1.0,2008.0,1-State DOT,4-Regional travel model,,58-6426-2840-,,58-22665-150514,2009.0,9400.0,150514.0,Wisconsin,58-22665-150514,3-Principal Arterial,10700.0
125,,2008.0,2840,,3.0,WI,No Tolls on 1+ lane,3100,2009.0,1.0,2008.0,1-State DOT,4-Regional travel model,,58-6427-2840-,,58-22667-150409,2009.0,2500.0,150409.0,Wisconsin,58-22667-150409,4-Minor Arterial,3100.0
126,,2008.0,2840,,3.0,WI,No Tolls on 1+ lane,5200,2009.0,1.0,2008.0,1-State DOT,4-Regional travel model,,58-6428-2840-,,58-22669-150403,2009.0,5900.0,150403.0,Wisconsin,58-22669-150403,3-Principal Arterial,5200.0
127,,2008.0,2840,,3.0,WI,No Tolls on 1+ lane,4900,2009.0,1.0,2008.0,1-State DOT,4-Regional travel model,,58-6429-2840-,,58-22671-150637,2009.0,4400.0,150637.0,Wisconsin,58-22671-150637,5-Major Collector,4900.0
128,,2008.0,2840,,3.0,WI,No Tolls on 1+ lane,5500,2009.0,1.0,2008.0,1-State DOT,4-Regional travel model,,58-6430-2840-,,58-22673-150431,2009.0,5900.0,150431.0,Wisconsin,58-22673-150431,4-Minor Arterial,5500.0
129,,2008.0,2840,,3.0,WI,No Tolls on 1+ lane,4400,2009.0,1.0,2008.0,1-State DOT,4-Regional travel model,,58-6431-2840-,,58-22675-150432,2009.0,4700.0,150432.0,Wisconsin,58-22675-150432,5-Major Collector,4400.0
130,,2008.0,2840,,3.0,WI,No Tolls on 1+ lane,2000,2009.0,1.0,2008.0,1-State DOT,4-Regional travel model,,58-6432-2840-,,58-22677-154004,2009.0,2200.0,154004.0,Wisconsin,58-22677-154004,4-Minor Arterial,2000.0
131,,2008.0,2840,,3.0,WI,No Tolls on 1+ lane,2700,2009.0,1.0,2008.0,1-State DOT,4-Regional travel model,,58-6433-2840-,,58-22679-150404,2009.0,2500.0,150404.0,Wisconsin,58-22679-150404,4-Minor Arterial,2700.0
132,,2008.0,2649,,3.0,WI,No Tolls on 1+ lane,13000,2009.0,1.0,2008.0,1-State DOT,4-Regional travel model,,58-6434-2649-,,58-22681-150456,2009.0,14000.0,150456.0,Wisconsin,58-22681-150456,3-Principal Arterial,13000.0
133,,2007.0,2391,,3.0,WI,No Tolls on 1+ lane,1100,2007.0,1.0,2007.0,1-State DOT,1-Traffic count trend,,58-6435-2391-,,58-22683-160215,2007.0,600.0,160215.0,Wisconsin,58-22683-160215,5-Major Collector,1100.0
134,,2010.0,3394,,3.0,WI,No Tolls on 1+ lane,8600,2010.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6436-3394-,,58-22685-160640,2010.0,5200.0,160640.0,Wisconsin,58-22685-160640,,8600.0
135,,2010.0,3394,,3.0,WI,No Tolls on 1+ lane,22500,2010.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6437-3394-,,58-22687-160468,2010.0,17600.0,160468.0,Wisconsin,58-22687-160468,1-Interstate or Limited-access facility,22500.0
136,,2010.0,3394,,3.0,WI,No Tolls on 1+ lane,8000,2010.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6438-3394-,,58-22689-160474,2010.0,5200.0,160474.0,Wisconsin,58-22689-160474,,8000.0
137,,2010.0,3394,,3.0,WI,No Tolls on 1+ lane,5900,2010.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6439-3394-,,58-22691-160471,2010.0,4300.0,160471.0,Wisconsin,58-22691-160471,,5900.0
138,,2010.0,3394,,3.0,WI,No Tolls on 1+ lane,1700,2010.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6440-3394-,,58-22693-160470,2010.0,1000.0,160470.0,Wisconsin,58-22693-160470,,1700.0
139,,2010.0,3394,,3.0,WI,No Tolls on 1+ lane,1600,2010.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6441-3394-,,58-22695-160475,2010.0,1000.0,160475.0,Wisconsin,58-22695-160475,,1600.0
140,,2010.0,3394,,3.0,WI,No Tolls on 1+ lane,11600,2010.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6442-3394-,,58-22697-160639,2010.0,9900.0,160639.0,Wisconsin,58-22697-160639,,11600.0
141,,2010.0,3394,,3.0,WI,No Tolls on 1+ lane,5600,2010.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6443-3394-,,58-22699-160498,2010.0,4900.0,160498.0,Wisconsin,58-22699-160498,3-Principal Arterial,5600.0
142,,2010.0,3394,,3.0,WI,No Tolls on 1+ lane,2000,2010.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6444-3394-,,58-22701-160473,2010.0,1700.0,160473.0,Wisconsin,58-22701-160473,,2000.0
143,,2010.0,3394,,3.0,WI,No Tolls on 1+ lane,17600,2010.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6445-3394-,,58-22703-160400,2010.0,16900.0,160400.0,Wisconsin,58-22703-160400,3-Principal Arterial,17600.0
144,,2007.0,2368,,3.0,WI,No Tolls on 1+ lane,16400,2010.0,1.0,2007.0,1-State DOT,4-Regional travel model,,58-6446-2368-,,58-22705-160386,2010.0,13600.0,160386.0,Wisconsin,58-22705-160386,3-Principal Arterial,16400.0
145,,2007.0,2369,,3.0,WI,No Tolls on 1+ lane,23000,2010.0,1.0,2007.0,1-State DOT,4-Regional travel model,,58-6447-2369-,,58-22707-160004,2010.0,20400.0,160004.0,Wisconsin,58-22707-160004,3-Principal Arterial,23000.0
146,,2007.0,2368,,3.0,WI,No Tolls on 1+ lane,14600,2010.0,1.0,2007.0,1-State DOT,4-Regional travel model,,58-6448-2368-,,58-22709-160394,2010.0,13200.0,160394.0,Wisconsin,58-22709-160394,3-Principal Arterial,14600.0
147,,2007.0,2369,,3.0,WI,No Tolls on 1+ lane,6300,2010.0,1.0,2007.0,1-State DOT,4-Regional travel model,,58-6449-2369-,,58-22711-160345,2010.0,6000.0,160345.0,Wisconsin,58-22711-160345,4-Minor Arterial,6300.0
148,,2005.0,1939,,1.0,WI,No Tolls on 1+ lane,39000,2010.0,1.0,2005.0,1-State DOT,1-Traffic count trend,,58-6450-1939-,,58-22713-170618,2010.0,31700.0,170618.0,Wisconsin,58-22713-170618,1-Interstate or Limited-access facility,39000.0
149,,2005.0,1939,,1.0,WI,No Tolls on 1+ lane,36400,2010.0,1.0,2005.0,1-State DOT,1-Traffic count trend,,58-6451-1939-,,58-22715-170620,2010.0,32200.0,170620.0,Wisconsin,58-22715-170620,1-Interstate or Limited-access facility,36400.0
150,,2005.0,1939,,1.0,WI,No Tolls on 1+ lane,35000,2010.0,1.0,2005.0,1-State DOT,1-Traffic count trend,,58-6452-1939-,,58-22717-170617,2010.0,31400.0,170617.0,Wisconsin,58-22717-170617,1-Interstate or Limited-access facility,35000.0
151,,2005.0,1939,,1.0,WI,No Tolls on 1+ lane,38400,2010.0,1.0,2005.0,1-State DOT,1-Traffic count trend,,58-6453-1939-,,58-22719-170619,2010.0,35100.0,170619.0,Wisconsin,58-22719-170619,1-Interstate or Limited-access facility,38400.0
152,,2008.0,2833,,1.0,WI,No Tolls on 1+ lane,37500,2010.0,1.0,2008.0,1-State DOT,1-Traffic count trend,,58-6454-2833-,,58-22721-170618,2010.0,31700.0,170618.0,Wisconsin,58-22721-170618,1-Interstate or Limited-access facility,37500.0
153,,2008.0,2833,,1.0,WI,No Tolls on 1+ lane,35100,2010.0,1.0,2008.0,1-State DOT,1-Traffic count trend,,58-6455-2833-,,58-22723-170620,2010.0,32200.0,170620.0,Wisconsin,58-22723-170620,1-Interstate or Limited-access facility,35100.0
154,,2008.0,2833,,1.0,WI,No Tolls on 1+ lane,37600,2010.0,1.0,2008.0,1-State DOT,1-Traffic count trend,,58-6456-2833-,,58-22725-170619,2010.0,35100.0,170619.0,Wisconsin,58-22725-170619,1-Interstate or Limited-access facility,37600.0
155,,2008.0,2833,,1.0,WI,No Tolls on 1+ lane,31800,2010.0,1.0,2008.0,1-State DOT,1-Traffic count trend,,58-6457-2833-,,58-22727-170617,2010.0,31400.0,170617.0,Wisconsin,58-22727-170617,1-Interstate or Limited-access facility,31800.0
156,,2007.0,2381,,3.0,WI,No Tolls on 1+ lane,2450,2008.0,1.0,2007.0,1-State DOT,4-Regional travel model,,58-6458-2381-,,58-22729-180182,2008.0,1700.0,180182.0,Wisconsin,58-22729-180182,4-Minor Arterial,2450.0
157,,2007.0,2381,,3.0,WI,No Tolls on 1+ lane,1550,2008.0,1.0,2007.0,1-State DOT,4-Regional travel model,,58-6459-2381-,,58-22731-180270,2008.0,1250.0,180270.0,Wisconsin,58-22731-180270,4-Minor Arterial,1550.0
158,,2008.0,2729,,3.0,WI,No Tolls on 1+ lane,750,2009.0,1.0,2008.0,1-State DOT,1-Traffic count trend,,58-6460-2729-,,58-22733-190175,2009.0,550.0,190175.0,Wisconsin,58-22733-190175,4-Minor Arterial,750.0
159,,2008.0,2729,,3.0,WI,No Tolls on 1+ lane,800,2009.0,1.0,2008.0,1-State DOT,1-Traffic count trend,,58-6461-2729-,,58-22735-210102,2009.0,690.0,210102.0,Wisconsin,58-22735-210102,4-Minor Arterial,800.0
160,,2008.0,2834,,3.0,WI,No Tolls on 1+ lane,15000,2011.0,1.0,2008.0,1-State DOT,4-Regional travel model,,58-6462-2834-,,58-22737-200902,2011.0,9700.0,200902.0,Wisconsin,58-22737-200902,4-Minor Arterial,15000.0
161,,2006.0,2156,,1.0,WI,No Tolls on 1+ lane,3000,2006.0,1.0,2006.0,1-State DOT,1-Traffic count trend,,58-6463-2156-,,58-22739-210001,2006.0,2900.0,210001.0,Wisconsin,58-22739-210001,3-Principal Arterial,3000.0
162,,2008.0,3490,,3.0,WI,No Tolls on 1+ lane,170,2009.0,1.0,2008.0,1-State DOT,1-Traffic count trend,,58-6464-3490-,,58-22741-210186,2009.0,130.0,210186.0,Wisconsin,58-22741-210186,5-Major Collector,170.0
163,,2009.0,3202,,3.0,WI,No Tolls on 1+ lane,790,2010.0,1.0,2009.0,1-State DOT,1-Traffic count trend,,58-6465-3202-,,58-22743-220712,2010.0,700.0,220712.0,Wisconsin,58-22743-220712,5-Major Collector,790.0
164,,2010.0,3456,,3.0,WI,No Tolls on 1+ lane,9300,2010.0,1.0,2010.0,1-State DOT,1-Traffic count trend,,58-6466-3456-,,58-22745-230529,2010.0,7300.0,230529.0,Wisconsin,58-22745-230529,3-Principal Arterial,9300.0
165,,2010.0,3456,,3.0,WI,No Tolls on 1+ lane,8600,2010.0,1.0,2010.0,1-State DOT,1-Traffic count trend,,58-6467-3456-,,58-22747-230407,2010.0,6700.0,230407.0,Wisconsin,58-22747-230407,3-Principal Arterial,8600.0
166,,2010.0,3456,,3.0,WI,No Tolls on 1+ lane,8450,2010.0,1.0,2010.0,1-State DOT,1-Traffic count trend,,58-6468-3456-,,58-22749-230532,2010.0,6700.0,230532.0,Wisconsin,58-22749-230532,3-Principal Arterial,8450.0
167,,2010.0,3456,,1.0,WI,No Tolls on 1+ lane,7300,2010.0,1.0,2010.0,1-State DOT,1-Traffic count trend,,58-6469-3456-,,58-22751-230609,2010.0,5700.0,230609.0,Wisconsin,58-22751-230609,3-Principal Arterial,7300.0
168,,2010.0,3456,,3.0,WI,No Tolls on 1+ lane,5600,2010.0,1.0,2010.0,1-State DOT,1-Traffic count trend,,58-6470-3456-,,58-22753-230402,2010.0,4300.0,230402.0,Wisconsin,58-22753-230402,3-Principal Arterial,5600.0
169,,2010.0,3456,,1.0,WI,No Tolls on 1+ lane,7200,2010.0,1.0,2010.0,1-State DOT,1-Traffic count trend,,58-6471-3456-,,58-22755-230108,2010.0,6100.0,230108.0,Wisconsin,58-22755-230108,3-Principal Arterial,7200.0
170,,2010.0,3456,,1.0,WI,No Tolls on 1+ lane,7550,2010.0,1.0,2010.0,1-State DOT,1-Traffic count trend,,58-6472-3456-,,58-22757-230159,2010.0,6500.0,230159.0,Wisconsin,58-22757-230159,3-Principal Arterial,7550.0
171,,2010.0,3456,,1.0,WI,No Tolls on 1+ lane,7200,2010.0,1.0,2010.0,1-State DOT,1-Traffic count trend,,58-6473-3456-,,58-22759-230644,2010.0,6300.0,230644.0,Wisconsin,58-22759-230644,3-Principal Arterial,7200.0
172,,2010.0,3456,,1.0,WI,No Tolls on 1+ lane,2800,2010.0,1.0,2010.0,1-State DOT,1-Traffic count trend,,58-6474-3456-,,58-22761-230212,2010.0,2300.0,230212.0,Wisconsin,58-22761-230212,3-Principal Arterial,2800.0
173,,2010.0,3456,,3.0,WI,No Tolls on 1+ lane,9500,2010.0,1.0,2010.0,1-State DOT,1-Traffic count trend,,58-6475-3456-,,58-22763-230538,2010.0,8700.0,230538.0,Wisconsin,58-22763-230538,3-Principal Arterial,9500.0
174,,2010.0,3456,,3.0,WI,No Tolls on 1+ lane,2800,2010.0,1.0,2010.0,1-State DOT,1-Traffic count trend,,58-6476-3456-,,58-22765-230222,2010.0,2400.0,230222.0,Wisconsin,58-22765-230222,4-Minor Arterial,2800.0
175,,2010.0,3456,,3.0,WI,No Tolls on 1+ lane,7200,2010.0,1.0,2010.0,1-State DOT,1-Traffic count trend,,58-6477-3456-,,58-22767-230537,2010.0,7100.0,230537.0,Wisconsin,58-22767-230537,3-Principal Arterial,7200.0
176,,2010.0,3456,,3.0,WI,No Tolls on 1+ lane,3000,2010.0,1.0,2010.0,1-State DOT,1-Traffic count trend,,58-6478-3456-,,58-22769-230581,2010.0,3000.0,230581.0,Wisconsin,58-22769-230581,4-Minor Arterial,3000.0
177,,2010.0,3456,,3.0,WI,No Tolls on 1+ lane,6900,2010.0,1.0,2010.0,1-State DOT,1-Traffic count trend,,58-6479-3456-,,58-22771-230404,2010.0,6900.0,230404.0,Wisconsin,58-22771-230404,3-Principal Arterial,6900.0
178,,2009.0,3231,,3.0,WI,No Tolls on 1+ lane,2300,2011.0,1.0,2009.0,1-State DOT,1-Traffic count trend,,58-6480-3231-,,58-22773-240178,2011.0,2700.0,240178.0,Wisconsin,58-22773-240178,4-Minor Arterial,2300.0
179,,2009.0,3231,,3.0,WI,No Tolls on 1+ lane,2950,2011.0,1.0,2009.0,1-State DOT,1-Traffic count trend,,58-6481-3231-,,58-22775-240193,2011.0,3400.0,240193.0,Wisconsin,58-22775-240193,4-Minor Arterial,2950.0
180,,2009.0,3231,,3.0,WI,No Tolls on 1+ lane,1350,2011.0,1.0,2009.0,1-State DOT,1-Traffic count trend,,58-6482-3231-,,58-22777-240103,2011.0,1600.0,240103.0,Wisconsin,58-22777-240103,4-Minor Arterial,1350.0
181,,2009.0,3231,,3.0,WI,No Tolls on 1+ lane,2300,2011.0,1.0,2009.0,1-State DOT,1-Traffic count trend,,58-6483-3231-,,58-22779-240101,2011.0,2600.0,240101.0,Wisconsin,58-22779-240101,4-Minor Arterial,2300.0
182,,2009.0,3231,,3.0,WI,No Tolls on 1+ lane,2100,2011.0,1.0,2009.0,1-State DOT,1-Traffic count trend,,58-6484-3231-,,58-22781-240102,2011.0,2000.0,240102.0,Wisconsin,58-22781-240102,5-Major Collector,2100.0
183,,2005.0,1905,,1.0,WI,No Tolls on 1+ lane,10100,2006.0,1.0,2005.0,1-State DOT,1-Traffic count trend,,58-6485-1905-,,58-22783-250497,2006.0,8700.0,250497.0,Wisconsin,58-22783-250497,3-Principal Arterial,10100.0
184,,2008.0,2717,,3.0,WI,No Tolls on 1+ lane,780,2009.0,1.0,2008.0,1-State DOT,1-Traffic count trend,,58-6486-2717-,,58-22785-250167,2009.0,870.0,250167.0,Wisconsin,58-22785-250167,5-Major Collector,780.0
185,,2005.0,1905,,3.0,WI,No Tolls on 1+ lane,2600,2006.0,1.0,2005.0,1-State DOT,1-Traffic count trend,,58-6487-1905-,,58-22787-250216,2006.0,2700.0,250216.0,Wisconsin,58-22787-250216,5-Major Collector,2600.0
186,,2008.0,3493,,1.0,WI,No Tolls on 1+ lane,2500,2010.0,1.0,2008.0,1-State DOT,1-Traffic count trend,,58-6488-3493-,,58-22789-260208,2010.0,2600.0,260208.0,Wisconsin,58-22789-260208,3-Principal Arterial,2500.0
187,,2007.0,2523,,3.0,WI,No Tolls on 1+ lane,4300,2010.0,1.0,2007.0,1-State DOT,1-Traffic count trend,,58-6489-2523-,,58-22791-270170,2010.0,3800.0,270170.0,Wisconsin,58-22791-270170,4-Minor Arterial,4300.0
188,,2003.0,2261,,3.0,WI,No Tolls on 1+ lane,5500,2009.0,1.0,2003.0,1-State DOT,1-Traffic count trend,,58-6490-2261-,,58-22793-280151,2009.0,4000.0,280151.0,Wisconsin,58-22793-280151,4-Minor Arterial,5500.0
189,,2003.0,2261,,3.0,WI,No Tolls on 1+ lane,5000,2009.0,1.0,2003.0,1-State DOT,1-Traffic count trend,,58-6491-2261-,,58-22795-280154,2009.0,5700.0,280154.0,Wisconsin,58-22795-280154,4-Minor Arterial,5000.0
190,,2010.0,3507,,3.0,WI,No Tolls on 1+ lane,1500,2011.0,1.0,2010.0,1-State DOT,1-Traffic count trend,,58-6492-3507-,,58-22797-320325,2011.0,1400.0,320325.0,Wisconsin,58-22797-320325,5-Major Collector,1500.0
191,,2010.0,3278,,1.0,WI,No Tolls on 1+ lane,37700,2011.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6493-3278-,,58-22799-321051,2011.0,40700.0,321051.0,Wisconsin,58-22799-321051,1-Interstate or Limited-access facility,37700.0
192,,2010.0,3278,,1.0,WI,No Tolls on 1+ lane,31100,2011.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6494-3278-,,58-22801-321306,2011.0,33400.0,321306.0,Wisconsin,58-22801-321306,1-Interstate or Limited-access facility,31100.0
193,,2010.0,3278,,1.0,WI,No Tolls on 1+ lane,30600,2011.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6495-3278-,,58-22803-320281,2011.0,31700.0,320281.0,Wisconsin,58-22803-320281,1-Interstate or Limited-access facility,30600.0
194,,2010.0,3278,,1.0,WI,No Tolls on 1+ lane,24200,2011.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6496-3278-,,58-22805-320282,2011.0,24800.0,320282.0,Wisconsin,58-22805-320282,1-Interstate or Limited-access facility,24200.0
195,,2010.0,3366,,3.0,WI,No Tolls on 1+ lane,5300,2011.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6497-3366-,,58-22807-321229,2011.0,3700.0,321229.0,Wisconsin,58-22807-321229,5-Major Collector,5300.0
196,,2009.0,3082,,3.0,WI,No Tolls on 1+ lane,14200,2011.0,1.0,2009.0,1-State DOT,4-Regional travel model,,58-6498-3082-,,58-22809-321074,2011.0,12500.0,321074.0,Wisconsin,58-22809-321074,4-Minor Arterial,14200.0
197,,2009.0,3082,,3.0,WI,No Tolls on 1+ lane,2200,2011.0,1.0,2009.0,1-State DOT,4-Regional travel model,,58-6499-3082-,,58-22811-322039,2011.0,2000.0,322039.0,Wisconsin,58-22811-322039,5-Major Collector,2200.0
198,,2007.0,2465,,3.0,WI,No Tolls on 1+ lane,14250,2011.0,1.0,2007.0,1-State DOT,4-Regional travel model,,58-6500-2465-,,58-22813-360117,2011.0,11800.0,360117.0,Wisconsin,58-22813-360117,3-Principal Arterial,14250.0
199,,2007.0,2464,,1.0,WI,No Tolls on 1+ lane,7100,2011.0,1.0,2007.0,1-State DOT,4-Regional travel model,,58-6501-2464-,,58-22815-366051,2011.0,5700.0,366051.0,Wisconsin,58-22815-366051,3-Principal Arterial,7100.0
200,,2007.0,2465,,3.0,WI,No Tolls on 1+ lane,4700,2011.0,1.0,2007.0,1-State DOT,4-Regional travel model,,58-6502-2465-,,58-22817-360838,2011.0,3800.0,360838.0,Wisconsin,58-22817-360838,3-Principal Arterial,4700.0
201,,2007.0,1986,,3.0,WI,No Tolls on 1+ lane,3900,2011.0,1.0,2007.0,1-State DOT,4-Regional travel model,,58-6503-1986-,,58-22819-360168,2011.0,4500.0,360168.0,Wisconsin,58-22819-360168,4-Minor Arterial,3900.0
202,,2007.0,1986,,3.0,WI,No Tolls on 1+ lane,4850,2011.0,1.0,2007.0,1-State DOT,4-Regional travel model,,58-6504-1986-,,58-22821-360172,2011.0,5100.0,360172.0,Wisconsin,58-22821-360172,4-Minor Arterial,4850.0
203,,2007.0,2465,,3.0,WI,No Tolls on 1+ lane,7350,2011.0,1.0,2007.0,1-State DOT,4-Regional travel model,,58-6505-2465-,,58-22823-360174,2011.0,7400.0,360174.0,Wisconsin,58-22823-360174,4-Minor Arterial,7350.0
204,,2010.0,3364,,3.0,WI,No Tolls on 1+ lane,4800,2011.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6506-3364-,,58-22825-360633,2011.0,2500.0,360633.0,Wisconsin,58-22825-360633,5-Major Collector,4800.0
205,,2005.0,1864,,3.0,WI,No Tolls on 1+ lane,2900,2008.0,1.0,2005.0,1-State DOT,4-Regional travel model,,58-6507-1864-,,58-22827-360504,2008.0,1300.0,360504.0,Wisconsin,58-22827-360504,4-Minor Arterial,2900.0
206,,2010.0,3512,,3.0,WI,No Tolls on 1+ lane,2200,2011.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6508-3512-,,58-22829-361026,2011.0,1700.0,361026.0,Wisconsin,58-22829-361026,4-Minor Arterial,2200.0
207,,2010.0,3512,,3.0,WI,No Tolls on 1+ lane,4100,2011.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6509-3512-,,58-22831-360838,2011.0,3800.0,360838.0,Wisconsin,58-22831-360838,3-Principal Arterial,4100.0
208,,2010.0,3512,,3.0,WI,No Tolls on 1+ lane,2050,2011.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6510-3512-,,58-22833-361025,2011.0,2200.0,361025.0,Wisconsin,58-22833-361025,4-Minor Arterial,2050.0
209,,2010.0,3512,,3.0,WI,No Tolls on 1+ lane,2370,2011.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6511-3512-,,58-22835-360110,2011.0,2500.0,360110.0,Wisconsin,58-22835-360110,4-Minor Arterial,2370.0
210,,2010.0,3512,,3.0,WI,No Tolls on 1+ lane,2100,2011.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6512-3512-,,58-22837-360220,2011.0,2200.0,360220.0,Wisconsin,58-22837-360220,4-Minor Arterial,2100.0
211,,2010.0,3434,,3.0,WI,No Tolls on 1+ lane,18000,2010.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6513-3434-,,58-22839-370557,2010.0,14000.0,370557.0,Wisconsin,58-22839-370557,3-Principal Arterial,18000.0
212,,2010.0,3434,,3.0,WI,No Tolls on 1+ lane,15500,2010.0,1.0,2010.0,1-State DOT,4-Regional travel model,,58-6514-3434-,,58-22841-370560,2010.0,12600.0,370560.0,Wisconsin,58-22841-370560,3-Principal Arterial,15500.0
213,,2006.0,2154,,3.0,WI,No Tolls on 1+ lane,2800,2010.0,1.0,2006.0,1-State DOT,4-Regional travel model,,58-6515-2154-,,58-22843-370120,2010.0,2000.0,370120.0,Wisconsin,58-22843-370120,4-Minor Arterial,2800.0
