PID,County,Rte,Log,FUN CLASS,Project Description,Project Type,Who,Year Forecast Made,"Forecast 
Method",Opening Year,OY ADT Forecast,Design Year,DY ADT Forecast,Notes,Near Actual Open Year,Near Open Yr Count,Recent Cnt Yr or Near DY,Recent or Near DY Count,Revised Design Year Reg.,Adj Rev DY Reg.,Physical Work Complete Date,,Methodology,State,Count Units,Toll Type,CLASS-from Func(check previous excel),Functional Class,Improment Type
13500,UNI,42,1.47,6,UNI-42-1.47,BRIDGE REPLACEMENT,US,2002,RC,2005,12090,2025,16400,,2004,6820,2008,7000,11095,9873,11/29/2007,,6,41,1,1,,4,1
22991,ALL,696,0.81,7,ALL-696-0.81,Bridge Replacement,CON,2002,UNK,2005,8360,2025,11920,,2005,12360,2008,10370,24028,20975,5/22/2007,,6,41,1,1,,5,1
25645,GAL,554,16,7,GAL-554-16.00,raise roadway,US,2002,UNK,2005,1450,2025,1730,,2006,2150,2009,1680,2930,2449,#N/A,,6,41,1,1,,5,1
19855,TRU,87,2.25,7,TRU-87-2.25,,US,2002,RC,2005,3410,2025,4690,,2005,2770,2008,1930,1676,1243,11/14/2008,,6,41,1,1,,5,12
6080,MAH,80,0.27,11,MAH-80-0.97,BRIDGE,US,2002,MR,2005,48870,2025,63220,,2005,53170,2008,49920,71023,67247,11/5/2009,,6,41,1,1,,1,12
6080,MAH,80,3.81,11,MAH-80-0.97,BRIDGE,US,2002,MR,2005,61690,2025,75300,,2005,62530,2008,59810,81455,77735,11/5/2009,,6,41,1,1,,1,12
19932,POR,480,0.79,11,POR-480-0.79,IR BRIDGE,US,2002,UNK,2005,36600,2025,49240,,2004,43330,2010,41700,62109,57676,10/29/2005,,6,41,1,1,,1,12
18631,WAY,30,9.12,12,WAY-30/250-9.12/11.60,,US,2002,RC,2005,30220,2025,43930,,2006,18500,2009,24010,29154,28974,1/4/2007,,6,41,1,1,,1,12
75104,MOT,48,0.00,14,MOT-48-045,INTERSECTION TURN LANES,US,2002,MR,2005,11330,2025,17020,,2006,12100,2009,11410,16640,15903,11/12/2009,,6,41,1,1,,3,2
75104,MOT,48,0.65,14,MOT-48-045,INTERSECTION TURN LANES,US,2002,MR,2005,14810,2025,22290,,2006,15820,2009,14670,20989,19595,11/12/2009,,6,41,1,1,,3,2
75104,MOT,48,1.70,14,MOT-48-045,INTERSECTION TURN LANES,US,2002,MR,2005,18440,2025,27710,,2006,26780,2009,23970,32883,32282,11/12/2009,,6,41,1,1,,3,2
12776,LUC,2,11.68,14,LUC-2-11.68,Major Widening,CON,2002,UNK,2005,31630,2025,35040,,2007,15960,2010,19630,16552,18895,9/30/2008,,6,41,1,1,,3,3
23265,HAM,50,4.4,14,HAM-50-4.40,,US,2002,MR,2005,21140,2025,23650,,2005,14590,2009,13790,12174,13887,9/19/2005,,6,41,1,1,,3,12
20044,STA,62,24.18,14,STA-62-24.18,,US,2002,MR,2005,32940,2025,37680,,2006,41300,2009,36480,50769,44679,6/8/2006,,6,41,1,1,,3,12
20044,STA,62,24.18,14,STA-62-24.18,,US,2002,MR,2005,26250,2025,30040,,2006,41300,2009,36480,50769,44679,6/8/2006,,6,41,1,1,,3,12
20044,STA,62,24.18,14,STA-62-24.18,,US,2002,MR,2005,28400,2025,32480,,2006,41300,2009,36480,50769,44679,6/8/2006,,6,41,1,1,,3,12
20044,STA,62,24.18,14,STA-62-24.18,,US,2002,MR,2005,27480,2025,31430,,2006,41300,2009,36480,50769,44679,6/8/2006,,6,41,1,1,,3,12
23894,WAY,21,3.94,14,WAY-21-3.94 @ Edwards St.,,US,2002,MR,2005,16690,2025,21180,,2006,16060,2009,14700,23220,20628,8/20/2005,,6,41,1,1,,3,12
23894,WAY,21,3.94,14,WAY-21-3.94 @ Edwards St.,,US,2002,MR,2005,18820,2025,23860,,2006,16060,2009,14700,21548,19392,8/20/2005,,6,41,1,1,,3,12
23265,HAM,264,0.00,16,HAM-50-4.40,,US,2002,MR,2005,8250,2025,10080,,2005,7570,2009,5970,5709,6015,9/19/2005,,6,41,1,1,,4,12
22649,MRW,71,4.64,1,MRW-71-4.64 ,bridge improvements,US,2003,UNK,2005,50400,2025,71220,,2004,43750,2008,44490,59585,57177,10/9/2007,,6,41,1,1,,1,1
19503,JEF,7,4.61,2,JEF-7-4.61,resurfacing,US,2003,SPC,2005,14410,2017,17340,Combination of RC and MR,2005,14880,2007,17210,19856,20672,9/7/2005,,6,41,1,1,,3,1
23717,JEF,7,31.02,2,JEF-7-31.02,,US,2003,RC,2005,10080,2017,11450,,2005,9290,2007,9810,10724,10694,11/4/2005,,6,41,1,1,,3,12
23104,LOR,58,7.36,6,LOR-58-7.36,Railroad Grade Separation,US,2003,RC,2005,10370,2025,12110,,2005,11810,2008,12030,16743,15514,#N/A,,6,41,1,1,,4,1
23903,POR,225,0.00,6,POR-225-0.00,TURN LANES,US,2003,MR,2005,6530,2025,9340,,2004,5820,2010,6190,6332,6439,8/16/2005,,6,41,1,1,,4,2
23903,POR,224,13.51,6,POR-225-0.00,TURN LANES,US,2003,MR,2005,2360,2025,2920,,2004,3290,2010,2680,2770,2670,8/16/2005,,6,41,1,1,,4,2
23903,POR,224,16.09,6,POR-225-0.00,TURN LANES,US,2003,MR,2005,6560,2025,9130,,2004,6090,2010,6710,6105,6482,8/16/2005,,6,41,1,1,,4,2
75182,MIA,571,6.61,7,MIA-571-11.69,intersection improvement,US,2003,UNK,2005,8430,2025,10040,,2006,7700,2009,6970,10413,9163,11/12/2005,,6,41,1,1,,5,2
75182,MIA,571,11.83,7,MIA-571-11.69,intersection improvement,US,2003,UNK,2005,9230,2025,16520,,2006,6480,2009,5690,8355,6605,11/12/2005,,6,41,1,1,,5,2
76265,BEL,149,23.91,7,BEL-149-23.91 ,intersection improvements,US,2003,RC,2005,6300,2025,8750,,2005,7160,2008,6840,9339,9206,11/18/2005,,6,41,1,1,,5,2
22219,GEA,86,0,7,GEA-86-0.00,resurfacing,US,2003,RC,2005,4060,2025,2100,,2004,4000,2010,3360,5553,4781,9/10/2005,,6,41,1,1,,5,1
22219,GEA,86,0.92,7,GEA-86-0.00,resurfacing,US,2003,RC,2005,2100,2025,2940,,2004,1950,2010,1950,2711,2511,9/10/2005,,6,41,1,1,,5,1
9247,LAK,90,0.8,11,LAK-90-0.54,add lane,CON,2003,UNK,2005,95718,2025,121651,,2005,79300,2008,77380,102852,92556,8/11/2008,,6,41,1,1,,1,3
22517,LUC,475,10.9,11,LUC-23-9.81R /LUC-75-10.90,bridges,US,2003,MR,2005,73940,2025,86180,,2007,61910,2010,58680,74594,66665,6/22/2007,,6,41,1,1,,1,12
,CUY,271,13.45,11,CUY-271-13.45 ,IMS,US,2003,MR,2005,109490,2025,150870,,2007,103890,2010,113670,139847,138688,#N/A,,6,41,1,1,,1,11
21029,CUY,271,10.86,11,CUY-271 CEDAR/BRAINARD,interchange mod,US,2003,UNK,2005,130900,2025,140300,,2003,98060,2010,96100,128032,120834,8/14/2006,,6,41,1,1,,1,11
25713,FRA,70,10.63,11,FRA-70-10.63,IR bridge,US,2003,UNK,2005,70110,2025,85800,,2006,73350,2010,63940,94824,78243,6/25/2005,,6,41,1,1,,1,12
25713,FRA,71,17.44,11,FRA-70-10.63,IR bridge,US,2003,UNK,2005,136140,2025,162880,,2006,150740,2010,122460,172782,143815,6/25/2005,,6,41,1,1,,1,12
25714,FRA,70,7.94,11,FRA-70-7.94 ,IR bridge,US,2003,MR,2005,104000,2025,141000,,2006,132380,2010,126380,178486,171247,4/17/2006,,6,41,1,1,,1,12
22474,SUM,77,10.76,11,SUM-76-10.76/10.85,IR bridges,US,2003,UNK,2005,104520,2025,125000,,2007,109010,2010,103590,130285,123510,8/15/2006,,6,41,1,1,,1,12
22484,MAH,680,4.14,11,MAH-680-4.14/6.28/6.37 ,IR bridges,US,2003,UNK,2005,53670,2025,60620,,2005,52440,2008,53450,60533,58720,4/23/2007,,6,41,1,1,,1,12
22484,MAH,680,6.32,11,MAH-680-4.14/6.28/6.37 ,IR bridges,US,2003,UNK,2005,38670,2025,43690,,2005,34280,2008,35730,32495,34084,4/23/2007,,6,41,1,1,,1,12
24441,MOT,75,5.07,11,MOT-75-6.16 ,mill and fill,US,2003,UNK,2005,97990,2025,108410,,2006,102780,2009,91640,122936,113425,12/9/2005,,6,41,1,1,,1,1
24441,MOT,75,6.39,11,MOT-75-6.16 ,mill and fill,US,2003,UNK,2005,102150,2025,111310,,2006,104240,2009,92640,116156,106925,12/9/2005,,6,41,1,1,,1,1
24441,MOT,75,9.31,11,MOT-75-6.16 ,mill and fill,US,2003,UNK,2005,102480,2025,111440,,2006,105090,2009,91330,116479,105935,12/9/2005,,6,41,1,1,,1,1
24441,MOT,75,9.96,11,MOT-75-6.16 ,mill and fill,US,2003,UNK,2005,125470,2025,135180,,2006,128670,2009,113330,147309,134286,12/9/2005,,6,41,1,1,,1,1
21581,BEL,70,20.37,11,BEL-70-19.17,Resurfacing,US,2003,RC,2005,56490,2017,63780,,2005,53370,2008,49650,71408,63572,8/18/2006,,6,41,1,1,,1,1
21581,BEL,70,21.34,11,BEL-70-19.17,Resurfacing,US,2003,RC,2005,33790,2017,42510,,2005,33750,2008,24490,41648,32417,8/18/2006,,6,41,1,1,,1,1
75764,LAW,52,15.41,12,LAW-52-15.41 ,intersection upgrade,US,2003,MR,2005,22540,2025,29020,,2005,25070,2009,24390,31168,29885,4/14/2006,,6,41,1,1,,1,2
75764,LAW,52,15.41,12,LAW-52-15.41 ,intersection upgrade,US,2003,MR,2005,22740,2025,29240,,2005,25070,2009,24390,31168,29885,4/14/2006,,6,41,1,1,,1,2
19503,JEF,7,11,12,JEF-7-4.61,resurfacing,US,2003,SPC,2005,17270,2017,19550,Combination of RC and MR,2005,14210,2007,14230,18087,16431,9/7/2005,,6,41,1,1,,1,1
,CUY,322,11.98,14,CUY-271-13.45 ,IMS,US,2003,MR,2005,37800,2025,47450,,2007,27710,2010,26070,27218,26175,#N/A,,6,41,1,1,,3,11
22080,LOR,611,5.66,14,LOR-611-5.66,roadway improvements,CON,2003,UNK,2005,19500,2025,23300,,2005,12890,2008,11820,12530,12588,#N/A,,6,41,1,1,,3,1
21145,CLE,125,7.14,14,CLE-125-7.14,signal/turn lanes,US,2003,MR,2005,24410,2025,29030,,2006,23740,2006,23740,30759,30292,9/17/2007,,6,41,1,1,,3,2
9247,LAK,84,0.43,16,LAK-90-0.54,add lane,CON,2003,UNK,2005,24207,2025,30925,,2005,16080,2008,20500,15471,17530,8/11/2008,,6,41,1,1,,4,3
21785,CUY,20,8.47,16,CUY-20-8.47,bridge project,US,2003,UNK,2005,14080,2025,17060,,2007,12810,2010,12340,16227,14931,7/12/2005,,6,41,1,1,,4,12
14940,LAK,283,9.43,16,LAK-283-9.43 ,intersection improvement,CON,2003,UNK,2005,10280,2025,12340,,2005,11670,2008,13270,11683,13323,6/8/2009,,6,41,1,1,,4,2
16577,FRA,104,1.43,16,FRA-104-1.24,intersection improvements,US,2003,MR,2005,10030,2025,12440,,2006,8970,2010,10870,7922,10833,5/18/2009,,6,41,1,1,,4,2
16577,FRA,665,11.89,16,FRA-104-1.24,intersection improvements,US,2003,MR,2005,6740,2025,16420,,2006,6490,2010,5730,9243,8167,5/18/2009,,6,41,1,1,,4,2
16577,FRA,665,12.20,16,FRA-104-1.24,intersection improvements,US,2003,MR,2005,5150,2025,8740,,2006,6040,2010,4030,7943,6368,5/18/2009,,6,41,1,1,,4,2
23030,CLA,40,15.86,16,CLA-40-15.86,signals,US,2003,MR,2005,30320,2025,31670,,2005,12000,2008,15110,15813,16877,#N/A,,6,41,1,1,,4,12
16577,FRA,104,0.00,17,FRA-104-1.24,intersection improvements,US,2003,MR,2005,9260,2025,16500,,2006,7610,2010,7190,6602,7186,5/18/2009,,6,41,1,1,,5,2
75859,WAS,676,24.01,17,WAS-676-24.01,reconstruction,US,2003,RC,2005,2990,2025,3750,,2005,2750,2008,3590,4235,4566,5/7/2009,,6,41,1,1,,5,3
23716,COL,11,21.08,2,COL-11-21.08,minor rehab,US,2004,UNK,2005,12560,2017,15880,,2006,11710,2009,10970,14849,13478,8/22/2005,,6,41,1,1,,3,1
23587,ASD,250,0.00,2,ASD-0250-00.00,resurfacing,US,2004,RC,2005,6340,2017,7590,,2006,3850,2009,3990,5244,4700,11/16/2005,,6,41,1,1,,3,1
23576,RIC,39,5.84,6,RIC-0039-05.84,resurfacing,US,2004,RC,2005,11930,2017,12680,,2005,11610,2008,13640,16025,15656,11/10/2005,,6,41,1,1,,4,1
10914,CLE,275,5.07,11,CLE-275-10.98 ,IJS @ SR 32,US,2004,MR,2005,73040,2025,84780,,2006,75310,2006,75310,114888,109621,7/15/2005,,6,41,1,1,,1,11
10914,CLE,275,6.18,11,CLE-275-10.98 ,IJS @ SR 32,US,2004,MR,2005,72910,2025,85330,,2006,72880,2006,72880,103757,99388,7/15/2005,,6,41,1,1,,1,11
10914,CLE,275,10.40,11,CLE-275-10.98 ,IJS @ SR 32,US,2004,MR,2005,68810,2025,80530,,2006,65950,2006,65950,97017,92028,7/15/2005,,6,41,1,1,,1,11
10914,CLE,275,12.89,11,CLE-275-10.98 ,IJS @ SR 32,US,2004,MR,2005,62360,2025,72980,,2006,57050,2006,57050,86882,83196,7/15/2005,,6,41,1,1,,1,11
18702,SUM,77,8.86,11,SUM-0077-08.86,IR bridge,US,2004,MR,2005,89090,2025,104420,,2007,103690,2010,101580,131899,128148,10/5/2005,,6,41,1,1,,1,12
75869,MOT,75,14.36,11,MOT-75-14.36,IR Bridge,US,2004,MR,2005,104800,2025,123500,,2006,107210,2009,88050,117541,100847,5/11/2005,,6,41,1,1,,1,12
75869,MOT,75,15.03,11,MOT-75-14.36,IR Bridge,US,2004,MR,2005,92700,2025,122300,,2006,107060,2009,89580,115735,100326,5/11/2005,,6,41,1,1,,1,12
75869,MOT,75,15.34,11,MOT-75-14.36,IR Bridge,US,2004,MR,2005,96000,2025,126000,,2006,107060,2009,89580,116913,101193,5/11/2005,,6,41,1,1,,1,12
75869,MOT,75,15.82,11,MOT-75-14.36,IR Bridge,US,2004,MR,2005,83800,2025,113600,,2006,99300,2009,88530,112465,101177,5/11/2005,,6,41,1,1,,1,12
76674,LUC,75,7.83,11,LUC-75-7.83-Paint-Noisewalls,noisewallrepairs,US,2004,MR,2005,88200,2025,109500,,2007,71720,2010,64800,88329,75669,#N/A,,6,41,1,1,,1,12
77326,SUM,8,3.05,12,SUM-8-IMS-Study-Howe-Ave.,IMS,US,2004,MR,2005,98130,2025,120170,,2007,101530,2010,101510,133833,125069,#N/A,,6,41,1,1,,1,11
77326,SUM,8,3.96,12,SUM-8-IMS-Study-Howe-Ave.,IMS,US,2004,MR,2005,91420,2025,112760,,2007,95430,2010,95780,127490,119291,#N/A,,6,41,1,1,,1,11
77326,SUM,8,4.41,12,SUM-8-IMS-Study-Howe-Ave.,IMS,US,2004,MR,2005,96120,2025,116980,,2007,94390,2010,95500,124856,117106,#N/A,,6,41,1,1,,1,11
76968,LUC,51,8.46,14,LUC-475-11.38-Ovrly-Toledo-Brdg,interstate bridges,US,2004,MR,2005,27290,2025,28750,,2007,28540,2010,26910,26971,26256,5/10/2005,,6,41,1,1,,3,12
24355,ASD,250,12.61,14,ASD-0250-12.61,Major Rehab,US,2004,UNK,2005,5380,2025,6450,,2006,4930,2009,5170,4948,5257,3/10/2006,,6,41,1,1,,3,1
24355,ASD,60,19.70,14,ASD-0250-12.61,Major Rehab,US,2004,UNK,2005,5660,2025,6210,,2006,5610,2009,4670,#VALUE!,#VALUE!,3/10/2006,,6,41,1,1,,3,1
76224,WAS,7,24.89,14,WAS-7-24.96-(Phases-3,major widening,US,2004,MR,2005,25760,2025,27660,,2005,30130,2008,28730,48827,44941,9/24/2010,,6,41,1,1,,3,3
76224,WAS,7,25.87,14,WAS-7-24.96-(Phases-3,major widening,US,2004,MR,2005,16460,2025,19080,,2005,13670,2008,10930,16413,14341,9/24/2010,,6,41,1,1,,3,3
76224,WAS,7,26.97,14,WAS-7-24.96-(Phases-3,major widening,US,2004,MR,2005,11540,2025,12940,,2005,7110,2008,6320,6429,5626,9/24/2010,,6,41,1,1,,3,3
23584,WAY,83,14.85,14,WAY-0083-14.85,resurfacing,US,2004,RC,2005,6870,2017,8400,,2006,6730,2009,5780,7698,6597,9/12/2005,,6,41,1,1,,3,1
21509,CUY,20,9.37,16,CUY-20-9.37,major rehab,US,2004,RC,2005,6680,2025,8540,,2007,6180,2010,6250,7417,7021,#N/A,,6,41,1,1,,4,1
24355,ASD,58,0.00,16,ASD-0250-12.61,Major Rehab,US,2004,UNK,2005,4900,2025,6700,,2006,4720,2009,4070,3182,3218,3/10/2006,,6,41,1,1,,4,1
23586,LOR,83,18.36,16,LOR-83- Relocation/TIS,Relocation/TIS,US,2004,MR,2005,26380,2025,34080,,2005,20610,2008,29090,37993,41400,9/20/2004,,6,41,1,1,,4,12
23586,LOR,83,18.57,16,LOR-83- Relocation/TIS,Relocation/TIS,US,2004,MR,2005,22760,2025,29960,,2005,11990,2008,16090,19082,20716,9/20/2004,,6,41,1,1,,4,12
23586,LOR,83,19.46,16,LOR-83- Relocation/TIS,Relocation/TIS,US,2004,MR,2005,15620,2025,21300,,2005,11990,2008,16090,20361,21960,9/20/2004,,6,41,1,1,,4,12
79078,HAM,71,8.75,11,HAM-71-8.50,IR corridor study,US,2005,MR,2005,128560,2030,150090,,2005,148550,2009,146240,201458,193169,#N/A,,6,41,1,1,,1,12
79078,HAM,71,9.70,11,HAM-71-8.50,IR corridor study,US,2005,MR,2005,137600,2030,158300,,2005,157580,2009,155370,205889,200592,#N/A,,6,41,1,1,,1,12
79078,HAM,71,10.68,11,HAM-71-8.50,IR corridor study,US,2005,MR,2005,126750,2030,147910,,2005,147110,2009,145600,194746,189567,#N/A,,6,41,1,1,,1,12
79078,HAM,71,11.81,11,HAM-71-8.50,IR corridor study,US,2005,MR,2005,102000,2030,123250,,2005,120810,2009,124780,169323,166628,#N/A,,6,41,1,1,,1,12
79078,HAM,71,12.44,11,HAM-71-8.50,IR corridor study,US,2005,MR,2005,112900,2030,134830,,2005,129960,2009,133730,184965,181188,#N/A,,6,41,1,1,,1,12
79078,HAM,71,14.13,11,HAM-71-8.50,IR corridor study,US,2005,MR,2005,124800,2030,150810,,2005,141760,2009,141560,214009,205194,#N/A,,6,41,1,1,,1,12
79078,HAM,71,15.80,11,HAM-71-8.50,IR corridor study,US,2005,MR,2005,122080,2030,152750,,2005,137280,2009,138400,214526,207061,#N/A,,6,41,1,1,,1,12
79078,HAM,71,17.51,11,HAM-71-8.50,IR corridor study,US,2005,MR,2005,119540,2030,165150,,2005,129690,2009,129170,212915,206428,#N/A,,6,41,1,1,,1,12
79078,HAM,275,30.96,11,HAM-71-8.50,IR corridor study,US,2005,MR,2005,119540,2030,136250,,2005,120820,2009,113490,175774,163788,#N/A,,6,41,1,1,,1,12
79078,HAM,275,31.22,11,HAM-71-8.50,IR corridor study,US,2005,MR,2005,101600,2030,121300,,2005,104230,2009,99040,151373,142729,#N/A,,6,41,1,1,,1,12
25584,FRA,71,3.08,11,FRA-71-5.29,resurfacing,US,2005,MR,2005,48620,2025,58340,,2006,47530,2010,48430,63590,60911,11/9/2006,,6,41,1,1,,1,1
25584,FRA,71,6.09,11,FRA-71-5.29,resurfacing,US,2005,MR,2005,62830,2025,74990,,2006,62460,2010,62680,84679,81155,11/9/2006,,6,41,1,1,,1,1
25584,FRA,71,9.53,11,FRA-71-5.29,resurfacing,US,2005,MR,2005,88110,2025,110590,,2006,87830,2010,92130,117621,115865,11/9/2006,,6,41,1,1,,1,1
25584,FRA,71,10.61,11,FRA-71-5.29,resurfacing,US,2005,MR,2005,83630,2025,102980,,2006,83970,2010,86960,107746,104853,11/9/2006,,6,41,1,1,,1,1
25584,FRA,71,12.79,11,FRA-71-5.29,resurfacing,US,2005,MR,2005,101220,2025,131880,,2006,103550,2010,102590,126634,121422,11/9/2006,,6,41,1,1,,1,1
79078,HAM,126,19.61,12,HAM-71-8.50,IR corridor study,US,2005,MR,2005,55330,2030,62230,,2005,50240,2009,48350,99919,93083,#N/A,,6,41,1,1,,1,12
79078,HAM,126,19.64,12,HAM-71-8.50,IR corridor study,US,2005,MR,2005,25440,2030,26590,,2005,32110,2009,20100,52753,43741,#N/A,,6,41,1,1,,1,12
79078,HAM,22,10.21,14,HAM-71-8.50,IR corridor study,US,2005,MR,2005,19910,2030,20950,,2005,19220,2009,19120,21766,21904,#N/A,,6,41,1,1,,3,12
79078,HAM,22,11.07,14,HAM-71-8.50,IR corridor study,US,2005,MR,2005,22260,2030,23170,,2005,26110,2009,21110,25845,23204,#N/A,,6,41,1,1,,3,12
79078,HAM,22,11.07,14,HAM-71-8.50,IR corridor study,US,2005,MR,2005,23140,2030,24050,,2005,26110,2009,21110,25845,23204,#N/A,,6,41,1,1,,3,12
79078,HAM,22,11.07,14,HAM-71-8.50,IR corridor study,US,2005,MR,2005,38340,2030,29250,,2005,26110,2009,21110,25845,23204,#N/A,,6,41,1,1,,3,12
79078,HAM,22,11.41,14,HAM-71-8.50,IR corridor study,US,2005,MR,2005,33800,2030,33690,,2005,30540,2009,29110,37449,36255,#N/A,,6,41,1,1,,3,12
79078,HAM,22,11.41,14,HAM-71-8.50,IR corridor study,US,2005,MR,2005,20570,2030,21920,,2005,30540,2009,29110,37449,36255,#N/A,,6,41,1,1,,3,12
79078,HAM,22,11.68,14,HAM-71-8.50,IR corridor study,US,2005,MR,2005,16740,2030,17740,,2005,21100,2009,19540,19670,19360,#N/A,,6,41,1,1,,3,12
79078,HAM,22,11.91,14,HAM-71-8.50,IR corridor study,US,2005,MR,2005,25200,2030,27140,,2005,12710,2009,14390,14922,15675,#N/A,,6,41,1,1,,3,12
79078,HAM,22,13.30,14,HAM-71-8.50,IR corridor study,US,2005,MR,2005,34880,2030,36830,,2005,25390,2009,26050,33953,31524,#N/A,,6,41,1,1,,3,12
78250,GUE,209,10.41,14,GUE-209-10.41,signal/intersection improvements,US,2005,RC,2005,21510,2025,25490,,2005,22010,2008,20950,27061,24817,3/23/2006,,6,41,1,1,,3,2
78250,GUE,209,10.41,14,GUE-209-10.41,signal/intersection improvements,US,2005,RC,2005,22570,2025,26750,,2005,22010,2008,20950,27061,24817,3/23/2006,,6,41,1,1,,3,2
78250,GUE,209,10.41,14,GUE-209-10.41,signal/intersection improvements,US,2005,RC,2005,22950,2025,29830,,2005,27290,2008,25690,40493,38136,3/23/2006,,6,41,1,1,,3,2
78250,GUE,209,10.41,14,GUE-209-10.41,signal/intersection improvements,US,2005,RC,2005,25080,2025,35220,,2005,27290,2008,25690,40493,38136,3/23/2006,,6,41,1,1,,3,2
18982,LOR,57,12.54,16,LOR-0057-12.54,bridge deck,US,2005,RC,2005,14260,2025,17090,,2005,14080,2008,12280,16886,15050,11/14/2008,,6,41,1,1,,4,1
22889,MIA,75,12.9,1,MIA-75-12.90,IMS/IR BR,US,2002,UNK,2006,55500,2026,75360,,2006,54300,2009,47940,73220,66569,#N/A,,6,41,1,1,,1,11
22889,MIA,75,13.6,1,MIA-75-12.90,IMS/IR BR,US,2002,UNK,2006,52780,2026,72460,,2006,50960,2009,46380,68089,63019,#N/A,,6,41,1,1,,1,11
22776,HOL,62,26.45,6,HOL-62-28.65,turn lanes,US,2002,UNK,2006,5640,2026,8210,,2008,4620,2008,4620,6053,5602,10/3/2011,,6,41,1,1,,4,2
22776,HOL,62,27.49,6,HOL-62-28.65,turn lanes,US,2002,UNK,2006,4110,2026,6000,,2008,3350,2008,3350,4476,4177,10/3/2011,,6,41,1,1,,4,2
17406,LOG,47,15.18,7,LOG-47-19.75,,US,2002,UNK,2006,1970,2026,3510,,2005,1680,2011,1550,1662,1461,9/7/2007,,6,41,1,1,,5,12
17406,LOG,47,19.92,7,LOG-47-19.75,,US,2002,UNK,2006,2350,2026,2760,,2005,1270,2011,1160,1272,1024,9/7/2007,,6,41,1,1,,5,12
17406,LOG,533,0.00,8,LOG-47-19.75,,US,2002,UNK,2006,580,2026,830,,2005,440,2011,540,724,666,9/7/2007,,6,41,1,1,,6,12
17067,MOT,35,14.81,12,MOT-35-15.07,BRIDGE/IJS,US,2002,MR,2006,51540,2026,72480,,2006,52310,2009,47560,81569,74777,11/5/2009,,6,41,1,1,,1,12
17067,MOT,35,15.40,12,MOT-35-15.07,BRIDGE/IJS,US,2002,MR,2006,72530,2026,85420,,2006,65850,2009,70480,79292,78588,11/5/2009,,6,41,1,1,,1,12
17067,MOT,35,17.04,12,MOT-35-15.07,BRIDGE/IJS,US,2002,MR,2006,70180,2026,79300,,2006,71260,2009,68170,84648,79582,11/5/2009,,6,41,1,1,,1,12
24810,COL,30,31.39,12,COL-30-31.39 over CR 425,,US,2002,RC,2006,15790,2026,21210,,2006,16130,2009,15150,20872,19738,7/31/2007,,6,41,1,1,,1,12
24436,MOT,48,17.23,14,MOT-48-16.38,,US,2002,MR,2006,27940,2026,36360,,2006,22300,2009,24470,22074,22688,5/31/2008,,6,41,1,1,,3,12
24436,MOT,48,17.87,14,MOT-48-16.38,,US,2002,MR,2006,21320,2026,28370,,2006,17590,2009,16900,13712,13075,5/31/2008,,6,41,1,1,,3,12
22907,LAK,84,17.62,17,LAK-86-1.32,Relocation,US,2002,UNK,2006,7740,2026,11360,,2005,5730,2008,5580,7584,6833,4/30/2010,,6,41,1,1,,5,12
22907,LAK,84,17.68,17,LAK-86-1.32,Relocation,US,2002,UNK,2006,6800,2026,10000,,2005,4110,2008,3140,4928,3978,4/30/2010,,6,41,1,1,,5,12
22907,LAK,86,1.64,17,LAK-86-1.32,Relocation,US,2002,UNK,2006,3380,2026,5000,,2005,3230,2008,2880,4059,3625,4/30/2010,,6,41,1,1,,5,12
22010,MAD,70,0.00,1,MAD-70-0.00,reconstruction,US,2003,UNK,2006,48690,2026,68080,,2007,49280,2007,49280,71099,70122,#N/A,,6,41,1,1,,1,3
22010,MAD,70,1.89,1,MAD-70-0.00,reconstruction,US,2003,UNK,2006,51210,2026,73090,,2007,51100,2007,51100,74157,73128,#N/A,,6,41,1,1,,1,3
22772,TUS,77,23.37,1,TUS-250-5.03 ,widening,US,2003,UNK,2006,40460,2026,56350,,2006,41370,2010,34550,51561,45748,#N/A,,6,41,1,1,,1,3
22772,TUS,77,27.72,1,TUS-250-5.03 ,widening,US,2003,UNK,2006,31570,2026,45150,,2006,35140,2010,28650,43076,38864,#N/A,,6,41,1,1,,1,3
24528,CLA,4,5.56,2,CLA-4-5.56,bridge replacement,US,2003,UNK,2006,18680,2026,25330,,2005,19800,2008,17940,25288,23885,10/15/2008,,6,41,1,1,,3,1
22772,TUS,250,5.03,2,TUS-250-5.03 ,widening,US,2003,UNK,2006,19920,2026,25360,,2006,14470,2010,12990,16791,14385,#N/A,,6,41,1,1,,3,3
22772,TUS,250,5.03,2,TUS-250-5.03 ,widening,US,2003,UNK,2006,22080,2026,28100,,2006,14470,2010,12990,16791,14385,#N/A,,6,41,1,1,,3,3
22772,TUS,250,5.03,2,TUS-250-5.03 ,widening,US,2003,UNK,2006,22300,2026,28400,,2006,14470,2010,12990,16791,14385,#N/A,,6,41,1,1,,3,3
22010,MAD,42,12.98,6,MAD-70-0.00,reconstruction,US,2003,UNK,2006,12300,2026,16660,,2007,13340,2011,9150,17978,13914,#N/A,,6,41,1,1,,4,3
22491,PER/LIC,13,0.00,6,PER/LIC-13-28.73/0.00,"widening, etc.",US,2003,UNK,2006,15180,2026,20940,,2005,13910,2008,12100,17928,16150,6/29/2006,,6,41,1,1,,4,3
