BriefDescription,ProjectYear,InternalProjectID,ImprovementType,AreaTypeFuncClass,main_ProjectInformation.State,TollType,TrafficForecast,ForecastYear,ForecastYearType,YearForecastProduced,ForecastingAgency,ForecastMethodology,SegmentDescription,ProjectID,SegmentID,CountID,Year_ofObservation,Count,Station_Identifier,State,CounterID,FunctionalClass,DiffYear,AdjustedForecast,Error,AbsError,PercentError,AbsPE,FunctionalClassName,MethodologyName,AreaTypeName,UnemploymentRate_ForecastYear,UnemploymentRate_YearProduced,UnemploymentRate_OpeningYear
,2007,1693,12,1,WI,No Tolls on 1+ lane,10500,2007,1,2007,1,1,,58-6398-1693-,,58-22609-100175,2007,11600,100175,58,58-22609-100175,3,0,10500,1100,1100,10.47619048,10.47619048,Principle Arterial,Traffic Count Trend,Rural,4.9,4.9,4.9
,2007,1693,12,1,WI,No Tolls on 1+ lane,11200,2007,1,2007,1,1,,58-6399-1693-,,58-22611-100001,2007,11600,100001,58,58-22611-100001,3,0,11200,400,400,3.571428571,3.571428571,Principle Arterial,Traffic Count Trend,Rural,4.9,4.9,4.9
,2007,1693,12,1,WI,No Tolls on 1+ lane,11600,2007,1,2007,1,1,,58-6400-1693-,,58-22613-100179,2007,12000,100179,58,58-22613-100179,3,0,11600,400,400,3.448275862,3.448275862,Principle Arterial,Traffic Count Trend,Rural,4.9,4.9,4.9
,2006,2298,12,3,WI,No Tolls on 1+ lane,1450,2007,1,2006,1,1,,58-6401-2298-,,58-22615-100234,2007,3000,100234,58,58-22615-100234,5,1,1450,1550,1550,106.8965517,106.8965517,Major Collector,Traffic Count Trend,Urban,4.9,4.7,4.9
,2007,2621,12,1,WI,No Tolls on 1+ lane,1900,2010,1,2007,1,1,,58-6402-2621-,,58-22617-120289,2010,1800,120289,58,58-22617-120289,3,3,1900,-100,100,-5.263157895,5.263157895,Principle Arterial,Traffic Count Trend,Rural,8.6,4.9,8.6
,2007,2442,12,3,WI,No Tolls on 1+ lane,2900,2009,1,2007,1,4,,58-6403-2442-,,58-22619-132116,2009,410,132116,58,58-22619-132116,5,2,2900,-2490,2490,-85.86206897,85.86206897,Major Collector,Regional Travel Demand Model,Urban,8.6,4.9,8.6
,2005,1965,12,3,WI,No Tolls on 1+ lane,6400,2006,1,2005,1,4,,58-6404-1965-,,58-22621-130424,2006,4900,130424,58,58-22621-130424,4,1,6400,-1500,1500,-23.4375,23.4375,Minor Arterial,Regional Travel Demand Model,Urban,4.7,4.7,4.7
,2005,1965,12,3,WI,No Tolls on 1+ lane,6600,2006,1,2005,1,4,,58-6405-1965-,,58-22623-130425,2006,5200,130425,58,58-22623-130425,4,1,6600,-1400,1400,-21.21212121,21.21212121,Minor Arterial,Regional Travel Demand Model,Urban,4.7,4.7,4.7
,2009,2927,12,3,WI,No Tolls on 1+ lane,3600,2009,1,2009,1,4,,58-6406-2927-,,58-22625-130519,2009,2800,130519,58,58-22625-130519,5,0,3600,-800,800,-22.22222222,22.22222222,Major Collector,Regional Travel Demand Model,Urban,8.6,8.6,8.6
,2005,1965,12,3,WI,No Tolls on 1+ lane,11300,2006,1,2005,1,4,,58-6407-1965-,,58-22627-131032,2006,10000,131032,58,58-22627-131032,3,1,11300,-1300,1300,-11.50442478,11.50442478,Principle Arterial,Regional Travel Demand Model,Urban,4.7,4.7,4.7
,2009,2927,12,1,WI,No Tolls on 1+ lane,6500,2009,1,2009,1,4,,58-6408-2927-,,58-22629-130126,2009,7400,130126,58,58-22629-130126,3,0,6500,900,900,13.84615385,13.84615385,Principle Arterial,Regional Travel Demand Model,Rural,8.6,8.6,8.6
,2006,2345,12,1,WI,No Tolls on 1+ lane,11600,2009,1,2006,1,4,,58-6409-2345-,,58-22631-130545,2009,10500,130545,58,58-22631-130545,3,3,11600,-1100,1100,-9.482758621,9.482758621,Principle Arterial,Regional Travel Demand Model,Rural,8.6,4.7,8.6
,2007,2567,12,1,WI,No Tolls on 1+ lane,11600,2009,1,2007,1,4,,58-6410-2567-,,58-22633-130108,2009,10900,130108,58,58-22633-130108,3,2,11600,-700,700,-6.034482759,6.034482759,Principle Arterial,Regional Travel Demand Model,Rural,8.6,4.9,8.6
,2006,2345,12,3,WI,No Tolls on 1+ lane,2500,2009,1,2006,1,4,,58-6411-2345-,,58-22635-131268,2009,2800,131268,58,58-22635-131268,5,3,2500,300,300,12,12,Major Collector,Regional Travel Demand Model,Urban,8.6,4.7,8.6
,2009,2927,12,3,WI,No Tolls on 1+ lane,2200,2009,1,2009,1,4,,58-6412-2927-,,58-22637-131277,2009,2000,131277,58,58-22637-131277,5,0,2200,-200,200,-9.090909091,9.090909091,Major Collector,Regional Travel Demand Model,Urban,8.6,8.6,8.6
,2006,2345,12,1,WI,No Tolls on 1+ lane,10600,2009,1,2006,1,4,,58-6413-2345-,,58-22639-130544,2009,10300,130544,58,58-22639-130544,3,3,10600,-300,300,-2.830188679,2.830188679,Principle Arterial,Regional Travel Demand Model,Rural,8.6,4.7,8.6
,2007,2567,12,1,WI,No Tolls on 1+ lane,11500,2009,1,2007,1,4,,58-6414-2567-,,58-22641-130306,2009,11200,130306,58,58-22641-130306,3,2,11500,-300,300,-2.608695652,2.608695652,Principle Arterial,Regional Travel Demand Model,Rural,8.6,4.9,8.6
,2006,2187,12,3,WI,No Tolls on 1+ lane,1700,2009,1,2006,1,4,,58-6415-2187-,,58-22643-130524,2009,1800,130524,58,58-22643-130524,5,3,1700,100,100,5.882352941,5.882352941,Major Collector,Regional Travel Demand Model,Urban,8.6,4.7,8.6
,2005,1965,12,3,WI,No Tolls on 1+ lane,10300,2006,1,2005,1,4,,58-6416-1965-,,58-22645-130426,2006,10100,130426,58,58-22645-130426,3,1,10300,-200,200,-1.941747573,1.941747573,Principle Arterial,Regional Travel Demand Model,Urban,4.7,4.7,4.7
,2009,2927,12,1,WI,No Tolls on 1+ lane,5800,2009,1,2009,1,4,,58-6417-2927-,,58-22647-130482,2009,5700,130482,58,58-22647-130482,3,0,5800,-100,100,-1.724137931,1.724137931,Principle Arterial,Regional Travel Demand Model,Rural,8.6,8.6,8.6
,2005,1965,12,3,WI,No Tolls on 1+ lane,4300,2006,1,2005,1,4,,58-6418-1965-,,58-22649-131494,2006,4300,131494,58,58-22649-131494,4,1,4300,0,0,0,0,Minor Arterial,Regional Travel Demand Model,Urban,4.7,4.7,4.7
,2007,665,12,1,WI,No Tolls on 1+ lane,8500,2008,1,2007,1,1,,58-6419-665-,,58-22651-141230,2008,6500,141230,58,58-22651-141230,3,1,8500,-2000,2000,-23.52941176,23.52941176,Principle Arterial,Traffic Count Trend,Rural,4.9,4.9,4.9
,2007,2449,12,3,WI,No Tolls on 1+ lane,4500,2008,1,2007,1,1,,58-6420-2449-,,58-22653-140120,2008,3400,140120,58,58-22653-140120,4,1,4500,-1100,1100,-24.44444444,24.44444444,Minor Arterial,Traffic Count Trend,Urban,4.9,4.9,4.9
,2007,665,12,1,WI,No Tolls on 1+ lane,11300,2008,1,2007,1,1,,58-6421-665-,,58-22655-141260,2008,10100,141260,58,58-22655-141260,3,1,11300,-1200,1200,-10.61946903,10.61946903,Principle Arterial,Traffic Count Trend,Rural,4.9,4.9,4.9
,2007,2449,12,3,WI,No Tolls on 1+ lane,6200,2008,1,2007,1,1,,58-6422-2449-,,58-22657-140981,2008,5400,140981,58,58-22657-140981,4,1,6200,-800,800,-12.90322581,12.90322581,Minor Arterial,Traffic Count Trend,Urban,4.9,4.9,4.9
,2007,665,12,1,WI,No Tolls on 1+ lane,12800,2008,1,2007,1,1,,58-6423-665-,,58-22659-140627,2008,13500,140627,58,58-22659-140627,3,1,12800,700,700,5.46875,5.46875,Principle Arterial,Traffic Count Trend,Rural,4.9,4.9,4.9
,2008,2840,12,3,WI,No Tolls on 1+ lane,10000,2009,1,2008,1,4,,58-6424-2840-,,58-22661-150408,2009,8600,150408,58,58-22661-150408,3,1,10000,-1400,1400,-14,14,Principle Arterial,Regional Travel Demand Model,Urban,8.6,4.9,8.6
,2008,2840,12,3,WI,No Tolls on 1+ lane,4000,2009,1,2008,1,4,,58-6425-2840-,,58-22663-150636,2009,4900,150636,58,58-22663-150636,3,1,4000,900,900,22.5,22.5,Principle Arterial,Regional Travel Demand Model,Urban,8.6,4.9,8.6
,2008,2840,12,3,WI,No Tolls on 1+ lane,10700,2009,1,2008,1,4,,58-6426-2840-,,58-22665-150514,2009,9400,150514,58,58-22665-150514,3,1,10700,-1300,1300,-12.14953271,12.14953271,Principle Arterial,Regional Travel Demand Model,Urban,8.6,4.9,8.6
,2008,2840,12,3,WI,No Tolls on 1+ lane,3100,2009,1,2008,1,4,,58-6427-2840-,,58-22667-150409,2009,2500,150409,58,58-22667-150409,4,1,3100,-600,600,-19.35483871,19.35483871,Minor Arterial,Regional Travel Demand Model,Urban,8.6,4.9,8.6
,2008,2840,12,3,WI,No Tolls on 1+ lane,5200,2009,1,2008,1,4,,58-6428-2840-,,58-22669-150403,2009,5900,150403,58,58-22669-150403,3,1,5200,700,700,13.46153846,13.46153846,Principle Arterial,Regional Travel Demand Model,Urban,8.6,4.9,8.6
,2008,2840,12,3,WI,No Tolls on 1+ lane,4900,2009,1,2008,1,4,,58-6429-2840-,,58-22671-150637,2009,4400,150637,58,58-22671-150637,5,1,4900,-500,500,-10.20408163,10.20408163,Major Collector,Regional Travel Demand Model,Urban,8.6,4.9,8.6
,2008,2840,12,3,WI,No Tolls on 1+ lane,5500,2009,1,2008,1,4,,58-6430-2840-,,58-22673-150431,2009,5900,150431,58,58-22673-150431,4,1,5500,400,400,7.272727273,7.272727273,Minor Arterial,Regional Travel Demand Model,Urban,8.6,4.9,8.6
,2008,2840,12,3,WI,No Tolls on 1+ lane,4400,2009,1,2008,1,4,,58-6431-2840-,,58-22675-150432,2009,4700,150432,58,58-22675-150432,5,1,4400,300,300,6.818181818,6.818181818,Major Collector,Regional Travel Demand Model,Urban,8.6,4.9,8.6
,2008,2840,12,3,WI,No Tolls on 1+ lane,2000,2009,1,2008,1,4,,58-6432-2840-,,58-22677-154004,2009,2200,154004,58,58-22677-154004,4,1,2000,200,200,10,10,Minor Arterial,Regional Travel Demand Model,Urban,8.6,4.9,8.6
,2008,2840,12,3,WI,No Tolls on 1+ lane,2700,2009,1,2008,1,4,,58-6433-2840-,,58-22679-150404,2009,2500,150404,58,58-22679-150404,4,1,2700,-200,200,-7.407407407,7.407407407,Minor Arterial,Regional Travel Demand Model,Urban,8.6,4.9,8.6
,2008,2649,12,3,WI,No Tolls on 1+ lane,13000,2009,1,2008,1,4,,58-6434-2649-,,58-22681-150456,2009,14000,150456,58,58-22681-150456,3,1,13000,1000,1000,7.692307692,7.692307692,Principle Arterial,Regional Travel Demand Model,Urban,8.6,4.9,8.6
,2007,2391,12,3,WI,No Tolls on 1+ lane,1100,2007,1,2007,1,1,,58-6435-2391-,,58-22683-160215,2007,600,160215,58,58-22683-160215,5,0,1100,-500,500,-45.45454545,45.45454545,Major Collector,Traffic Count Trend,Urban,4.9,4.9,4.9
,2010,3394,12,3,WI,No Tolls on 1+ lane,8600,2010,1,2010,1,4,,58-6436-3394-,,58-22685-160640,2010,5200,160640,58,58-22685-160640,8,0,8600,-3400,3400,-39.53488372,39.53488372,Unknown Functional Class,Regional Travel Demand Model,Urban,8.6,8.6,8.6
,2010,3394,12,3,WI,No Tolls on 1+ lane,22500,2010,1,2010,1,4,,58-6437-3394-,,58-22687-160468,2010,17600,160468,58,58-22687-160468,1,0,22500,-4900,4900,-21.77777778,21.77777778,Interstate or Limited Access Facility,Regional Travel Demand Model,Urban,8.6,8.6,8.6
,2010,3394,12,3,WI,No Tolls on 1+ lane,8000,2010,1,2010,1,4,,58-6438-3394-,,58-22689-160474,2010,5200,160474,58,58-22689-160474,8,0,8000,-2800,2800,-35,35,Unknown Functional Class,Regional Travel Demand Model,Urban,8.6,8.6,8.6
,2010,3394,12,3,WI,No Tolls on 1+ lane,5900,2010,1,2010,1,4,,58-6439-3394-,,58-22691-160471,2010,4300,160471,58,58-22691-160471,8,0,5900,-1600,1600,-27.11864407,27.11864407,Unknown Functional Class,Regional Travel Demand Model,Urban,8.6,8.6,8.6
,2010,3394,12,3,WI,No Tolls on 1+ lane,1700,2010,1,2010,1,4,,58-6440-3394-,,58-22693-160470,2010,1000,160470,58,58-22693-160470,8,0,1700,-700,700,-41.17647059,41.17647059,Unknown Functional Class,Regional Travel Demand Model,Urban,8.6,8.6,8.6
,2010,3394,12,3,WI,No Tolls on 1+ lane,1600,2010,1,2010,1,4,,58-6441-3394-,,58-22695-160475,2010,1000,160475,58,58-22695-160475,8,0,1600,-600,600,-37.5,37.5,Unknown Functional Class,Regional Travel Demand Model,Urban,8.6,8.6,8.6
,2010,3394,12,3,WI,No Tolls on 1+ lane,11600,2010,1,2010,1,4,,58-6442-3394-,,58-22697-160639,2010,9900,160639,58,58-22697-160639,8,0,11600,-1700,1700,-14.65517241,14.65517241,Unknown Functional Class,Regional Travel Demand Model,Urban,8.6,8.6,8.6
,2010,3394,12,3,WI,No Tolls on 1+ lane,5600,2010,1,2010,1,4,,58-6443-3394-,,58-22699-160498,2010,4900,160498,58,58-22699-160498,3,0,5600,-700,700,-12.5,12.5,Principle Arterial,Regional Travel Demand Model,Urban,8.6,8.6,8.6
,2010,3394,12,3,WI,No Tolls on 1+ lane,2000,2010,1,2010,1,4,,58-6444-3394-,,58-22701-160473,2010,1700,160473,58,58-22701-160473,8,0,2000,-300,300,-15,15,Unknown Functional Class,Regional Travel Demand Model,Urban,8.6,8.6,8.6
,2010,3394,12,3,WI,No Tolls on 1+ lane,17600,2010,1,2010,1,4,,58-6445-3394-,,58-22703-160400,2010,16900,160400,58,58-22703-160400,3,0,17600,-700,700,-3.977272727,3.977272727,Principle Arterial,Regional Travel Demand Model,Urban,8.6,8.6,8.6
,2007,2368,12,3,WI,No Tolls on 1+ lane,16400,2010,1,2007,1,4,,58-6446-2368-,,58-22705-160386,2010,13600,160386,58,58-22705-160386,3,3,16400,-2800,2800,-17.07317073,17.07317073,Principle Arterial,Regional Travel Demand Model,Urban,8.6,4.9,8.6
,2007,2369,12,3,WI,No Tolls on 1+ lane,23000,2010,1,2007,1,4,,58-6447-2369-,,58-22707-160004,2010,20400,160004,58,58-22707-160004,3,3,23000,-2600,2600,-11.30434783,11.30434783,Principle Arterial,Regional Travel Demand Model,Urban,8.6,4.9,8.6
,2007,2368,12,3,WI,No Tolls on 1+ lane,14600,2010,1,2007,1,4,,58-6448-2368-,,58-22709-160394,2010,13200,160394,58,58-22709-160394,3,3,14600,-1400,1400,-9.589041096,9.589041096,Principle Arterial,Regional Travel Demand Model,Urban,8.6,4.9,8.6
,2007,2369,12,3,WI,No Tolls on 1+ lane,6300,2010,1,2007,1,4,,58-6449-2369-,,58-22711-160345,2010,6000,160345,58,58-22711-160345,4,3,6300,-300,300,-4.761904762,4.761904762,Minor Arterial,Regional Travel Demand Model,Urban,8.6,4.9,8.6
,2005,1939,12,1,WI,No Tolls on 1+ lane,39000,2010,1,2005,1,1,,58-6450-1939-,,58-22713-170618,2010,31700,170618,58,58-22713-170618,1,5,39000,-7300,7300,-18.71794872,18.71794872,Interstate or Limited Access Facility,Traffic Count Trend,Rural,8.6,4.7,8.6
,2005,1939,12,1,WI,No Tolls on 1+ lane,36400,2010,1,2005,1,1,,58-6451-1939-,,58-22715-170620,2010,32200,170620,58,58-22715-170620,1,5,36400,-4200,4200,-11.53846154,11.53846154,Interstate or Limited Access Facility,Traffic Count Trend,Rural,8.6,4.7,8.6
,2005,1939,12,1,WI,No Tolls on 1+ lane,35000,2010,1,2005,1,1,,58-6452-1939-,,58-22717-170617,2010,31400,170617,58,58-22717-170617,1,5,35000,-3600,3600,-10.28571429,10.28571429,Interstate or Limited Access Facility,Traffic Count Trend,Rural,8.6,4.7,8.6
,2005,1939,12,1,WI,No Tolls on 1+ lane,38400,2010,1,2005,1,1,,58-6453-1939-,,58-22719-170619,2010,35100,170619,58,58-22719-170619,1,5,38400,-3300,3300,-8.59375,8.59375,Interstate or Limited Access Facility,Traffic Count Trend,Rural,8.6,4.7,8.6
,2008,2833,12,1,WI,No Tolls on 1+ lane,37500,2010,1,2008,1,1,,58-6454-2833-,,58-22721-170618,2010,31700,170618,58,58-22721-170618,1,2,37500,-5800,5800,-15.46666667,15.46666667,Interstate or Limited Access Facility,Traffic Count Trend,Rural,8.6,4.9,8.6
,2008,2833,12,1,WI,No Tolls on 1+ lane,35100,2010,1,2008,1,1,,58-6455-2833-,,58-22723-170620,2010,32200,170620,58,58-22723-170620,1,2,35100,-2900,2900,-8.262108262,8.262108262,Interstate or Limited Access Facility,Traffic Count Trend,Rural,8.6,4.9,8.6
,2008,2833,12,1,WI,No Tolls on 1+ lane,37600,2010,1,2008,1,1,,58-6456-2833-,,58-22725-170619,2010,35100,170619,58,58-22725-170619,1,2,37600,-2500,2500,-6.64893617,6.64893617,Interstate or Limited Access Facility,Traffic Count Trend,Rural,8.6,4.9,8.6
,2008,2833,12,1,WI,No Tolls on 1+ lane,31800,2010,1,2008,1,1,,58-6457-2833-,,58-22727-170617,2010,31400,170617,58,58-22727-170617,1,2,31800,-400,400,-1.257861635,1.257861635,Interstate or Limited Access Facility,Traffic Count Trend,Rural,8.6,4.9,8.6
,2007,2381,12,3,WI,No Tolls on 1+ lane,2450,2008,1,2007,1,4,,58-6458-2381-,,58-22729-180182,2008,1700,180182,58,58-22729-180182,4,1,2450,-750,750,-30.6122449,30.6122449,Minor Arterial,Regional Travel Demand Model,Urban,4.9,4.9,4.9
,2007,2381,12,3,WI,No Tolls on 1+ lane,1550,2008,1,2007,1,4,,58-6459-2381-,,58-22731-180270,2008,1250,180270,58,58-22731-180270,4,1,1550,-300,300,-19.35483871,19.35483871,Minor Arterial,Regional Travel Demand Model,Urban,4.9,4.9,4.9
,2008,2729,12,3,WI,No Tolls on 1+ lane,750,2009,1,2008,1,1,,58-6460-2729-,,58-22733-190175,2009,550,190175,58,58-22733-190175,4,1,750,-200,200,-26.66666667,26.66666667,Minor Arterial,Traffic Count Trend,Urban,8.6,4.9,8.6
,2008,2729,12,3,WI,No Tolls on 1+ lane,800,2009,1,2008,1,1,,58-6461-2729-,,58-22735-210102,2009,690,210102,58,58-22735-210102,4,1,800,-110,110,-13.75,13.75,Minor Arterial,Traffic Count Trend,Urban,8.6,4.9,8.6
,2008,2834,12,3,WI,No Tolls on 1+ lane,15000,2011,1,2008,1,4,,58-6462-2834-,,58-22737-200902,2011,9700,200902,58,58-22737-200902,4,3,15000,-5300,5300,-35.33333333,35.33333333,Minor Arterial,Regional Travel Demand Model,Urban,7.8,4.9,7.8
,2006,2156,12,1,WI,No Tolls on 1+ lane,3000,2006,1,2006,1,1,,58-6463-2156-,,58-22739-210001,2006,2900,210001,58,58-22739-210001,3,0,3000,-100,100,-3.333333333,3.333333333,Principle Arterial,Traffic Count Trend,Rural,4.7,4.7,4.7
,2008,3490,12,3,WI,No Tolls on 1+ lane,170,2009,1,2008,1,1,,58-6464-3490-,,58-22741-210186,2009,130,210186,58,58-22741-210186,5,1,170,-40,40,-23.52941176,23.52941176,Major Collector,Traffic Count Trend,Urban,8.6,4.9,8.6
,2009,3202,12,3,WI,No Tolls on 1+ lane,790,2010,1,2009,1,1,,58-6465-3202-,,58-22743-220712,2010,700,220712,58,58-22743-220712,5,1,790,-90,90,-11.39240506,11.39240506,Major Collector,Traffic Count Trend,Urban,8.6,8.6,8.6
,2010,3456,12,3,WI,No Tolls on 1+ lane,9300,2010,1,2010,1,1,,58-6466-3456-,,58-22745-230529,2010,7300,230529,58,58-22745-230529,3,0,9300,-2000,2000,-21.50537634,21.50537634,Principle Arterial,Traffic Count Trend,Urban,8.6,8.6,8.6
,2010,3456,12,3,WI,No Tolls on 1+ lane,8600,2010,1,2010,1,1,,58-6467-3456-,,58-22747-230407,2010,6700,230407,58,58-22747-230407,3,0,8600,-1900,1900,-22.09302326,22.09302326,Principle Arterial,Traffic Count Trend,Urban,8.6,8.6,8.6
,2010,3456,12,3,WI,No Tolls on 1+ lane,8450,2010,1,2010,1,1,,58-6468-3456-,,58-22749-230532,2010,6700,230532,58,58-22749-230532,3,0,8450,-1750,1750,-20.71005917,20.71005917,Principle Arterial,Traffic Count Trend,Urban,8.6,8.6,8.6
,2010,3456,12,1,WI,No Tolls on 1+ lane,7300,2010,1,2010,1,1,,58-6469-3456-,,58-22751-230609,2010,5700,230609,58,58-22751-230609,3,0,7300,-1600,1600,-21.91780822,21.91780822,Principle Arterial,Traffic Count Trend,Rural,8.6,8.6,8.6
,2010,3456,12,3,WI,No Tolls on 1+ lane,5600,2010,1,2010,1,1,,58-6470-3456-,,58-22753-230402,2010,4300,230402,58,58-22753-230402,3,0,5600,-1300,1300,-23.21428571,23.21428571,Principle Arterial,Traffic Count Trend,Urban,8.6,8.6,8.6
,2010,3456,12,1,WI,No Tolls on 1+ lane,7200,2010,1,2010,1,1,,58-6471-3456-,,58-22755-230108,2010,6100,230108,58,58-22755-230108,3,0,7200,-1100,1100,-15.27777778,15.27777778,Principle Arterial,Traffic Count Trend,Rural,8.6,8.6,8.6
,2010,3456,12,1,WI,No Tolls on 1+ lane,7550,2010,1,2010,1,1,,58-6472-3456-,,58-22757-230159,2010,6500,230159,58,58-22757-230159,3,0,7550,-1050,1050,-13.90728477,13.90728477,Principle Arterial,Traffic Count Trend,Rural,8.6,8.6,8.6
,2010,3456,12,1,WI,No Tolls on 1+ lane,7200,2010,1,2010,1,1,,58-6473-3456-,,58-22759-230644,2010,6300,230644,58,58-22759-230644,3,0,7200,-900,900,-12.5,12.5,Principle Arterial,Traffic Count Trend,Rural,8.6,8.6,8.6
,2010,3456,12,1,WI,No Tolls on 1+ lane,2800,2010,1,2010,1,1,,58-6474-3456-,,58-22761-230212,2010,2300,230212,58,58-22761-230212,3,0,2800,-500,500,-17.85714286,17.85714286,Principle Arterial,Traffic Count Trend,Rural,8.6,8.6,8.6
,2010,3456,12,3,WI,No Tolls on 1+ lane,9500,2010,1,2010,1,1,,58-6475-3456-,,58-22763-230538,2010,8700,230538,58,58-22763-230538,3,0,9500,-800,800,-8.421052632,8.421052632,Principle Arterial,Traffic Count Trend,Urban,8.6,8.6,8.6
,2010,3456,12,3,WI,No Tolls on 1+ lane,2800,2010,1,2010,1,1,,58-6476-3456-,,58-22765-230222,2010,2400,230222,58,58-22765-230222,4,0,2800,-400,400,-14.28571429,14.28571429,Minor Arterial,Traffic Count Trend,Urban,8.6,8.6,8.6
,2010,3456,12,3,WI,No Tolls on 1+ lane,7200,2010,1,2010,1,1,,58-6477-3456-,,58-22767-230537,2010,7100,230537,58,58-22767-230537,3,0,7200,-100,100,-1.388888889,1.388888889,Principle Arterial,Traffic Count Trend,Urban,8.6,8.6,8.6
,2010,3456,12,3,WI,No Tolls on 1+ lane,3000,2010,1,2010,1,1,,58-6478-3456-,,58-22769-230581,2010,3000,230581,58,58-22769-230581,4,0,3000,0,0,0,0,Minor Arterial,Traffic Count Trend,Urban,8.6,8.6,8.6
,2010,3456,12,3,WI,No Tolls on 1+ lane,6900,2010,1,2010,1,1,,58-6479-3456-,,58-22771-230404,2010,6900,230404,58,58-22771-230404,3,0,6900,0,0,0,0,Principle Arterial,Traffic Count Trend,Urban,8.6,8.6,8.6
,2009,3231,12,3,WI,No Tolls on 1+ lane,2300,2011,1,2009,1,1,,58-6480-3231-,,58-22773-240178,2011,2700,240178,58,58-22773-240178,4,2,2300,400,400,17.39130435,17.39130435,Minor Arterial,Traffic Count Trend,Urban,7.8,8.6,7.8
,2009,3231,12,3,WI,No Tolls on 1+ lane,2950,2011,1,2009,1,1,,58-6481-3231-,,58-22775-240193,2011,3400,240193,58,58-22775-240193,4,2,2950,450,450,15.25423729,15.25423729,Minor Arterial,Traffic Count Trend,Urban,7.8,8.6,7.8
,2009,3231,12,3,WI,No Tolls on 1+ lane,1350,2011,1,2009,1,1,,58-6482-3231-,,58-22777-240103,2011,1600,240103,58,58-22777-240103,4,2,1350,250,250,18.51851852,18.51851852,Minor Arterial,Traffic Count Trend,Urban,7.8,8.6,7.8
,2009,3231,12,3,WI,No Tolls on 1+ lane,2300,2011,1,2009,1,1,,58-6483-3231-,,58-22779-240101,2011,2600,240101,58,58-22779-240101,4,2,2300,300,300,13.04347826,13.04347826,Minor Arterial,Traffic Count Trend,Urban,7.8,8.6,7.8
,2009,3231,12,3,WI,No Tolls on 1+ lane,2100,2011,1,2009,1,1,,58-6484-3231-,,58-22781-240102,2011,2000,240102,58,58-22781-240102,5,2,2100,-100,100,-4.761904762,4.761904762,Major Collector,Traffic Count Trend,Urban,7.8,8.6,7.8
,2005,1905,12,1,WI,No Tolls on 1+ lane,10100,2006,1,2005,1,1,,58-6485-1905-,,58-22783-250497,2006,8700,250497,58,58-22783-250497,3,1,10100,-1400,1400,-13.86138614,13.86138614,Principle Arterial,Traffic Count Trend,Rural,4.7,4.7,4.7
,2008,2717,12,3,WI,No Tolls on 1+ lane,780,2009,1,2008,1,1,,58-6486-2717-,,58-22785-250167,2009,870,250167,58,58-22785-250167,5,1,780,90,90,11.53846154,11.53846154,Major Collector,Traffic Count Trend,Urban,8.6,4.9,8.6
,2005,1905,12,3,WI,No Tolls on 1+ lane,2600,2006,1,2005,1,1,,58-6487-1905-,,58-22787-250216,2006,2700,250216,58,58-22787-250216,5,1,2600,100,100,3.846153846,3.846153846,Major Collector,Traffic Count Trend,Urban,4.7,4.7,4.7
,2008,3493,12,1,WI,No Tolls on 1+ lane,2500,2010,1,2008,1,1,,58-6488-3493-,,58-22789-260208,2010,2600,260208,58,58-22789-260208,3,2,2500,100,100,4,4,Principle Arterial,Traffic Count Trend,Rural,8.6,4.9,8.6
,2007,2523,12,3,WI,No Tolls on 1+ lane,4300,2010,1,2007,1,1,,58-6489-2523-,,58-22791-270170,2010,3800,270170,58,58-22791-270170,4,3,4300,-500,500,-11.62790698,11.62790698,Minor Arterial,Traffic Count Trend,Urban,8.6,4.9,8.6
,2003,2261,12,3,WI,No Tolls on 1+ lane,5500,2009,1,2003,1,1,,58-6490-2261-,,58-22793-280151,2009,4000,280151,58,58-22793-280151,4,6,5500,-1500,1500,-27.27272727,27.27272727,Minor Arterial,Traffic Count Trend,Urban,8.6,5.7,8.6
,2003,2261,12,3,WI,No Tolls on 1+ lane,5000,2009,1,2003,1,1,,58-6491-2261-,,58-22795-280154,2009,5700,280154,58,58-22795-280154,4,6,5000,700,700,14,14,Minor Arterial,Traffic Count Trend,Urban,8.6,5.7,8.6
,2010,3507,12,3,WI,No Tolls on 1+ lane,1500,2011,1,2010,1,1,,58-6492-3507-,,58-22797-320325,2011,1400,320325,58,58-22797-320325,5,1,1500,-100,100,-6.666666667,6.666666667,Major Collector,Traffic Count Trend,Urban,7.8,8.6,7.8
,2010,3278,12,1,WI,No Tolls on 1+ lane,37700,2011,1,2010,1,4,,58-6493-3278-,,58-22799-321051,2011,40700,321051,58,58-22799-321051,1,1,37700,3000,3000,7.957559682,7.957559682,Interstate or Limited Access Facility,Regional Travel Demand Model,Rural,7.8,8.6,7.8
,2010,3278,12,1,WI,No Tolls on 1+ lane,31100,2011,1,2010,1,4,,58-6494-3278-,,58-22801-321306,2011,33400,321306,58,58-22801-321306,1,1,31100,2300,2300,7.395498392,7.395498392,Interstate or Limited Access Facility,Regional Travel Demand Model,Rural,7.8,8.6,7.8
